자료년도,국가구분,시도,시군구,시가화건조지역,농업지역,산림지역,초지,습지,나지,수역,합계
2000,남한,경상북도,영주시,14.7042,122.0148,497.8233,28.9062,0.0072,8.8128,1.9593,674.2278
2000,남한,경상북도,영천시,17.5896,176.2866,676.8099,26.1144,0.972,6.723,11.628,916.1235
2000,남한,경상북도,예천군,7.4358,204.6501,419.6106,16.0137,0.018,7.8165,9.0036,664.5483
2000,남한,경상북도,울릉군,0.6597,6.633,63.4833,0.8649,0,1.3923,2.952,75.9852
2000,남한,경상북도,울진군,12.0672,51.1011,903.7584,9.0576,0.0477,12.9555,5.9688,994.9563
2000,남한,경상북도,의성군,8.397,212.5233,927.0054,10.7784,0.0405,3.7692,6.8238,1169.3376
2000,남한,경상북도,청도군,4.8951,98.8029,562.6422,8.4852,0.2088,3.1662,13.0932,691.2936
2000,남한,경상북도,청송군,11.6289,84.8385,730.6218,14.9634,0.3258,3.8988,1.6416,847.9188
2000,남한,경상북도,칠곡군,19.4805,49.2372,353.8431,11.5443,0.1044,6.714,11.0799,452.0034
2000,남한,경상북도,포항시남구,43.5348,51.0525,275.643,12.8439,0.1125,7.3179,4.6422,395.1468
2000,남한,경상북도,포항시북구,27.9378,113.454,564.3639,14.9913,0.4455,12.9141,3.726,737.8326
2000,남한,광주광역시,광산구,38.6118,79.7319,79.9065,8.4681,0,8.2872,6.6438,221.6493
2000,남한,광주광역시,남구,11.952,22.8555,22.068,0.8946,0,2.2923,0.3699,60.4323
2000,남한,광주광역시,동구,7.5303,1.0737,39.1302,0.2961,0,0.4689,0.009,48.5082
2000,남한,광주광역시,북구,30.1113,20.3607,61.6689,2.5803,0.009,5.4387,1.7235,121.8924
2000,남한,광주광역시,서구,18.0801,15.0228,9.5409,1.5471,0,1.521,0.8856,46.5975
2000,남한,대구광역시,남구,9.1728,0.0144,7.7571,0.2205,0,0.324,0.0288,17.5176
2000,남한,대구광역시,달서구,34.7931,1.377,23.3595,0.6183,0.0027,1.4877,2.4552,64.0935
2000,남한,대구광역시,달성군,21.042,69.4116,297.9423,7.2324,0.0954,6.8094,20.6982,423.2313
2000,남한,대구광역시,동구,21.4128,18.9333,131.9895,4.4541,0.036,2.3391,2.9331,182.0979
2000,남한,대구광역시,북구,26.55,5.6124,52.3908,2.3211,0.0585,3.5316,2.9124,93.3768
2000,남한,대구광역시,서구,14.6439,0.09,2.1663,0.1305,0,0.2484,0.0243,17.3034
2000,남한,대구광역시,수성구,19.6605,6.363,46.9071,1.2915,0.0036,1.6542,0.6507,76.5306
2000,남한,대구광역시,중구,6.7959,0.0036,0.1062,0.0261,0,0.1044,0.0351,7.0713
2000,남한,대전광역시,대덕구,20.808,3.5361,33.4269,4.0023,0.0045,1.8675,6.1857,69.831
2000,남한,대전광역시,동구,15.2757,8.1585,97.0605,1.5912,0.0009,1.2843,13.1949,136.566
2000,남한,대전광역시,서구,18.8973,10.2744,57.7296,3.942,0.0126,4.2156,0.9558,96.0273
2000,남한,대전광역시,유성구,19.6227,19.7235,111.1878,13.0797,0.0072,10.3167,1.7838,175.7214
2000,남한,대전광역시,중구,14.436,2.943,41.7267,1.4067,0.0036,1.152,0.1053,61.7733
2000,남한,부산광역시,강서구,23.8185,76.1517,45,6.6438,2.4984,10.2177,20.0142,184.3443
2000,남한,부산광역시,금정구,11.313,1.8153,46.1637,3.1608,0.0189,1.0008,1.5768,65.0493
2000,남한,부산광역시,기장군,11.9133,29.3355,162.6768,6.2091,0.27,6.9597,2.9232,220.2876
2000,남한,부산광역시,남구,15.0147,0,7.4448,2.7792,0.0513,0.7056,0.1998,26.1954
2000,남한,부산광역시,동구,6.3801,0,2.6559,0.3222,0.0036,0.1224,0.0468,9.531
2000,남한,부산광역시,동래구,10.5291,0,4.7727,1.08,0.0414,0.5049,0.0297,16.9578
2000,남한,부산광역시,부산진구,15.3756,0,12.0141,1.4733,0.0018,0.612,0.0387,29.5155
2000,남한,부산광역시,북구,9.3924,1.242,25.1397,1.4895,0.0225,1.1916,1.7973,40.275
2000,남한,부산광역시,사상구,14.6817,3.8178,13.2624,1.35,0.2916,0.6867,2.5929,36.6831
2000,남한,부산광역시,사하구,19.6335,1.0746,12.222,2.8026,0.3393,1.2438,3.8853,41.2011
2000,남한,부산광역시,서구,5.6655,0,6.7473,1.1916,0.0351,0.1881,0.1476,13.9752
2000,남한,부산광역시,수영구,6.8463,0,2.2176,0.8775,0.0216,0.2628,0.2583,10.4841
2000,남한,부산광역시,연제구,7.5033,0,3.1104,1.017,0.0036,0.5058,0,12.1401
2000,남한,부산광역시,영도구,7.1631,0,4.7007,1.5723,0.1422,0.4239,0.4347,14.4369
2000,남한,부산광역시,중구,2.5056,0,0.2295,0.2007,0.0027,0.0387,0.0297,3.0069
2000,남한,부산광역시,해운대구,16.7454,0.4554,28.8504,3.6945,0.1332,1.8828,0.4122,52.1739
2000,남한,서울특별시,강남구,24.0201,0.3537,8.8821,2.1051,0.018,1.4076,1.6389,38.4255
2000,남한,서울특별시,강동구,13.5954,1.5714,2.7171,3.7917,0.0027,1.1889,2.6244,25.4916
2000,남한,서울특별시,강북구,8.3304,0.0027,13.8825,0.8451,0,0.6507,0,23.7114
2000,남한,서울특별시,강서구,20.349,8.5536,4.4244,4.1922,0.054,1.6992,3.5469,42.8193
2000,남한,서울특별시,관악구,13.5765,0,15.5628,0.459,0.0018,0.252,0,29.8521
2000,남한,서울특별시,광진구,9.8379,0.0261,2.9844,1.4049,0.0216,1.3212,2.1096,17.7057
2000,남한,서울특별시,구로구,12.2688,0.4725,3.7782,2.3679,0.0099,0.8892,0.0513,19.8378
2000,남한,서울특별시,금천구,8.712,0,2.8665,0.5184,0.0072,0.4068,0.0549,12.5658
2000,남한,서울특별시,노원구,15.1551,0.0441,15.0039,2.2608,0,3.0474,0.0162,35.5275
2000,남한,서울특별시,도봉구,9.1494,0,10.1718,0.6696,0.0009,0.7578,0,20.7495
2000,남한,서울특별시,동대문구,11.7135,0,1.2798,0.7893,0.0009,0.5013,0.1962,14.481
2000,남한,서울특별시,동작구,10.5975,0,3.4713,1.9764,0.0027,0.4248,0.9144,17.3871
2000,남한,서울특별시,마포구,13.6926,0.1098,2.2104,2.9259,0.0135,0.9864,4.7088,24.6474
2000,남한,서울특별시,서대문구,9.297,0,5.5278,2.1141,0.0036,0.5139,0,17.4564
2000,남한,서울특별시,서초구,17.9091,1.926,21.6378,2.9979,0.036,1.9143,1.4814,47.9025
2000,남한,서울특별시,성동구,11.4219,0,1.0467,1.2528,0.0135,0.9477,1.8738,16.5564
2000,남한,서울특별시,성북구,13.4613,0.0126,8.3745,1.584,0,0.9441,0.0036,24.3801
2000,남한,서울특별시,송파구,19.8765,0.5598,1.6299,6.4395,0.0144,2.2014,2.9538,33.6753
2000,남한,서울특별시,양천구,10.0692,0.0828,3.3336,3.2544,0.0063,1.0107,0.0801,17.8371
2000,남한,서울특별시,영등포구,14.5062,0.0018,1.0251,2.5371,0.0072,0.8937,2.6415,21.6126
2000,남한,서울특별시,용산구,11.5371,0,2.5794,3.1734,0.0153,0.7461,3.1689,21.2202
2000,남한,서울특별시,은평구,11.8332,0.0279,15.9516,2.7927,0.0036,0.6948,0,31.3038
2000,남한,서울특별시,종로구,7.7238,0,12.2832,3.0789,0.0054,0.7785,0.0054,23.8752
2000,남한,서울특별시,중구,7.3323,0.0009,1.7379,0.6786,0,0.252,0.0423,10.044
2000,남한,서울특별시,중랑구,10.4976,0.0207,4.554,1.4094,0.0045,1.3788,0.0783,17.9433
2000,남한,울산광역시,남구,41.7951,2.0835,20.4012,4.5567,0.081,2.4237,4.4523,75.7935
2000,남한,울산광역시,동구,13.6287,0.9009,19.7019,1.2807,0.0045,0.5292,1.9143,37.9602
2000,남한,울산광역시,북구,18.0972,23.5107,107.5815,3.4254,0.0423,4.9113,1.5786,159.147
2000,남한,울산광역시,울주군,37.0026,102.1563,572.6565,18.7506,0.8865,18.144,9.3456,758.9421
2000,남한,울산광역시,중구,10.6839,3.6999,17.1243,2.2842,0.0891,1.8387,0.7677,36.4878
2000,남한,인천광역시,강화군,11.1897,183.0195,181.5255,15.5682,15.5358,10.0458,40.8627,457.7472
2000,남한,인천광역시,계양구,13.1643,15.1299,12.0528,2.5551,0.0297,1.9998,0.6777,45.6093
2000,남한,인천광역시,남구,18.6462,0.1044,1.8936,1.2618,0.0045,2.6973,0.0909,24.6987
2000,남한,인천광역시,남동구,21.2337,13.1823,13.536,5.1003,1.4436,9.7344,14.2722,78.5025
2000,남한,인천광역시,동구,6.1803,0.0009,0.0585,0.1692,0.018,0.387,0.2286,7.0425
2000,남한,인천광역시,부평구,18.5463,1.9656,5.0976,4.1328,0.0027,2.232,0.0126,31.9896
2000,남한,인천광역시,서구,34.011,37.908,26.2215,15.7077,2.637,9.603,5.319,131.4072
2000,남한,인천광역시,연수구,14.0679,0.3501,3.8934,4.4559,1.1907,11.0484,12.5775,47.5839
2000,남한,인천광역시,옹진군,4.0464,18.7101,107.0712,7.2792,7.4781,9.4356,40.5342,194.5548
2000,남한,인천광역시,중구,36.0549,13.6332,28.4787,22.959,10.3626,24.4197,10.3248,146.2329
2000,남한,전라남도,강진군,11.4246,149.1561,315.2124,11.7414,1.0674,4.0896,9.3582,502.0497
2000,남한,전라남도,고흥군,15.5421,268.452,467.1072,19.3464,4.6008,21.4362,25.074,821.5587
2000,남한,전라남도,곡성군,7.2144,80.3709,441.8946,7.5141,0.0135,4.1247,6.5259,547.6581
2000,남한,전라남도,광양시,31.4658,72.8379,324.1665,0.8658,4.7376,16.0155,15.975,466.0641
2000,남한,전라남도,구례군,5.0859,59.5341,366.2208,1.44,0.0369,2.5497,4.7889,439.6563
2000,남한,전라남도,나주시,22.6683,283.1364,261.6408,12.2814,0.9549,9.6417,17.595,607.9185
2000,남한,전라남도,담양군,11.4696,111.0348,312.6186,3.9267,0.1926,6.4467,6.3153,452.0043
2000,남한,전라남도,목포시,17.4402,10.4778,14.9229,1.8369,1.2429,4.2237,3.5802,53.7246
2000,남한,전라남도,무안군,20.0934,235.5255,150.2172,12.5613,6.9381,10.5633,27.4518,463.3506
2000,남한,전라남도,보성군,17.1315,151.767,463.0554,15.1092,1.8648,6.3396,10.5732,665.8407
2000,남한,전라남도,순천시,20.943,172.6155,680.2992,4.0671,2.2473,13.2552,19.3248,912.7521
2000,남한,전라남도,신안군,22.7574,243.5013,325.9314,15.183,51.5592,16.1082,175.9257,850.9662
2000,남한,전라남도,여수시,37.6434,109.3977,318.4938,18.6975,7.7922,25.5501,15.1281,532.7028
2000,남한,전라남도,영광군,22.0752,204.3927,209.5875,13.5333,11.871,8.9973,25.0938,495.5508
2000,남한,전라남도,영암군,26.8758,272.4804,229.1598,15.4809,0.5697,7.3242,19.6434,571.5342
2000,남한,전라남도,완도군,13.8519,94.9716,267.3009,8.7363,3.9402,9.3564,54.6156,452.7729
2000,남한,전라남도,장성군,18.2412,139.2372,333.0234,9.8964,0.2826,8.0973,9.7452,518.5233
2000,남한,전라남도,장흥군,11.6325,130.1805,445.1922,11.2833,1.2204,5.6943,13.6791,618.8823
2000,남한,전라남도,진도군,11.7,142.29,251.2404,16.4754,2.9484,9.5328,24.0966,458.2836
2000,남한,전라남도,함평군,14.3802,161.199,198.0549,7.5888,0.3159,4.5405,5.2326,391.3119
2000,남한,전라남도,해남군,29.0628,467.4699,443.2257,18.4311,6.9084,10.5138,28.6983,1004.31
2000,남한,전라남도,화순군,10.9863,95.7996,659.8053,6.2748,0.2466,3.2706,10.9764,787.3596
2000,남한,전라북도,고창군,28.9719,321.1965,214.2585,22.2012,5.7969,12.2841,5.7483,610.4574
2000,남한,전라북도,군산시,52.9002,175.2912,71.3952,26.253,4.8474,20.7225,30.8403,382.2498
2000,남한,전라북도,김제시,48.114,336.3966,79.1091,20.4156,3.2778,15.9372,7.3521,510.6024
2000,남한,전라북도,남원시,14.0877,146.2095,550.6533,22.9914,0.0027,8.4528,6.9435,749.3409
2000,남한,전라북도,무주군,8.6328,88.0308,520.317,7.5141,0.0711,2.3436,3.3318,630.2412
2000,남한,전라북도,부안군,21.5649,236.6406,180.4572,14.6052,4.5243,11.6001,16.9965,486.3888
2000,남한,전라북도,순창군,6.4305,85.1598,381.8655,18.1863,0.0171,4.1769,3.3687,499.2048
2000,남한,전라북도,완주군,18.6516,134.1378,642.609,8.3772,0.0522,6.9768,11.2464,822.051
2000,남한,전라북도,익산시,58.8465,320.6862,85.4316,16.3557,0.648,17.478,9.6021,509.0481
2000,남한,전라북도,임실군,6.8175,96.48,453.5883,20.5839,0.0369,5.3487,15.9102,598.7655
2000,남한,전라북도,장수군,5.3946,116.7048,387.7317,15.3216,0.0027,3.1527,3.0285,531.3366
2000,남한,전라북도,전주시덕진구,22.2192,50.4171,24.8958,4.5603,0.0072,6.291,2.4543,110.8449
2000,남한,전라북도,전주시완산구,17.1423,22.6305,47.0385,3.0879,0,3.7008,0.8271,94.4271
2000,남한,전라북도,정읍시,39.249,285.7509,309.6657,31.0005,0.0963,21.7782,8.5653,696.1059
2000,남한,전라북도,진안군,4.9941,102.5442,645.6681,7.1973,0.1134,3.969,25.7364,790.2225
2000,남한,제주특별자치도,서귀포시,41.3199,400.5612,281.5848,142.9146,0,5.9049,14.7411,887.0265
2000,남한,제주특별자치도,제주시,57.5478,419.2452,368.2278,128.4975,0.4464,9.7704,15.5925,999.3276
2000,남한,충청남도,계룡시,4.0905,4.1292,46.2303,4.0041,0.0018,1.6416,0.2007,60.2982
2000,남한,충청남도,공주시,16.8021,191.9763,666.792,38.0889,0.2808,16.9902,9.6003,940.5306
2000,남한,충청남도,금산군,9.7902,85.8555,463.7628,10.2294,0.0171,4.95,3.0915,577.6965
2000,남한,충청남도,논산시,29.313,218.4921,252.5634,28.7838,0.189,15.2037,7.6365,552.1815
2000,남한,충청남도,당진군,27.9612,378.3762,211.5891,25.8687,18.0945,19.3284,25.2468,706.4649
2000,남한,충청남도,보령시,18.8973,178.7382,335.8674,15.2496,11.8152,12.4029,30.2256,603.1962
2000,남한,충청남도,부여군,17.1,256.0239,311.94,11.0358,0.3537,13.9059,14.9418,625.3011
2000,남한,충청남도,서산시,24.5538,344.3076,283.6323,24.3648,15.9642,19.332,18.657,730.8117
2000,남한,충청남도,서천군,24.5718,161.3025,145.179,13.8987,4.0518,5.3766,15.8868,370.2672
2000,남한,충청남도,아산시,26.8839,222.8625,224.811,28.4913,1.6632,19.5111,18.3321,542.5551
2000,남한,충청남도,연기군,11.3184,91.1889,217.152,18.5085,0.1341,15.9066,7.2936,361.5021
2000,남한,충청남도,예산군,13.3407,247.9851,249.7302,10.3527,0.1251,9.2844,11.0295,541.8477
2000,남한,충청남도,천안시동남구,17.6931,101.6685,287.9433,14.7186,0.3645,14.0688,1.5417,437.9985
2000,남한,충청남도,천안시서북구,23.1066,96.4296,51.6123,18.621,0.0819,5.4162,1.8342,197.1018
2000,남한,충청남도,청양군,5.6925,139.8294,318.9798,5.9751,0.2655,6.4521,3.4056,480.6
2000,남한,충청남도,태안군,11.9124,231.4674,210.5937,20.4822,22.3056,13.0032,61.7013,571.4658
2000,남한,충청남도,홍성군,11.5137,228.2517,171.1512,16.0776,0.7767,11.421,13.8042,452.9961
2000,남한,충청북도,괴산군,10.3365,148.8348,660.0087,11.0907,0.027,4.6701,6.4989,841.4667
2000,남한,충청북도,단양군,4.743,52.6203,695.9034,10.5372,0,9.828,7.2333,780.8652
2000,남한,충청북도,보은군,9.2034,112.1391,437.7042,9.4545,0.0774,3.7683,11.5398,583.8867
2000,남한,충청북도,영동군,11.0835,105.4242,711.4977,14.0598,0.0216,3.4443,7.7112,853.2423
2000,남한,충청북도,옥천군,10.0467,98.3781,391.6593,13.4073,0.0864,4.0968,23.9328,541.6074
2000,남한,충청북도,음성군,22.9311,173.8062,284.0562,27.7344,0.018,8.1108,4.023,520.6797
2000,남한,충청북도,제천시,7.3593,120.3075,704.9205,15.129,0,5.7582,28.0575,881.532
2000,남한,충청북도,증평군,3.6405,21.8133,47.3094,6.3441,0.0198,2.3346,0.3915,81.8532
2000,남한,충청북도,진천군,16.4268,102.1734,245.9295,28.8315,0.0954,7.8381,6.3063,407.601
2000,남한,충청북도,청원군,31.626,198.3537,501.0498,44.8407,0.2718,15.7842,21.5496,813.4758
2000,남한,충청북도,청주시상당구,14.0265,15.1326,30.7566,6.327,0.0036,2.1861,0.6615,69.0939
2000,남한,충청북도,청주시흥덕구,22.8024,27.0855,25.6185,5.9013,0.027,2.6622,0.369,84.4659
2000,남한,충청북도,충주시,22.1913,189.5796,694.4247,27.8919,0,14.9427,34.0164,983.0466
2000,북한,강원도,고산군,2.4849,182.0727,243.8595,1.6155,0.027,6.246,3.501,439.8066
2000,북한,강원도,고성군,6.6339,84.2274,737.6355,3.3291,0,4.8627,5.3226,842.0112
2000,북한,강원도,금강군,1.3698,139.059,865.4751,4.4352,0,1.3464,5.4018,1017.0873
2000,북한,강원도,김화군,10.9971,83.9313,606.1635,8.3583,0.0099,0.9585,3.1662,713.5848
2000,북한,강원도,문천군,9.6498,101.0637,147.4155,1.1835,0.0045,3.5847,1.8702,264.7719
2000,북한,강원도,법동군,0.7614,88.4547,730.8324,0.8559,0,3.015,4.6539,828.5733
2000,북한,강원도,세포군,1.8315,140.9328,807.4791,5.5323,0.1971,1.6479,2.5029,960.1236
2000,북한,강원도,안변군,8.0217,166.6179,342.9891,1.1412,0.3231,6.543,4.7178,530.3538
2000,북한,강원도,원산시,15.9138,94.2561,182.0799,1.0737,0.0468,2.9907,1.6308,297.9918
2000,북한,강원도,이천군,0.5706,95.9121,499.3785,1.8063,0.1962,1.35,15.3072,614.5209
2000,북한,강원도,창도군,1.5597,73.0242,485.2737,1.7109,0.0072,0.6786,70.8948,633.1491
2000,북한,강원도,천내군,8.7669,117.666,244.5507,1.4967,3.5001,2.4624,2.7603,381.2031
2000,북한,강원도,철원군,6.6159,154.566,329.9562,6.4782,0.8406,6.0345,5.5494,510.0408
2000,북한,강원도,통천군,7.8966,122.5485,445.0212,1.7415,0.0036,6.0894,12.9078,596.2086
2000,북한,강원도,판교군,0.2889,101.7225,711.7029,2.1114,0.5688,2.0412,6.6276,825.0633
2000,북한,강원도,평강군,4.2426,231.5736,528.7644,12.4191,0.4995,4.554,8.3583,790.4115
2000,북한,강원도,회양군,2.9934,131.9382,594.0693,1.1214,0.036,4.9536,8.5014,743.6133
2000,북한,개성특급시,개성시,17.1009,43.2621,97.2072,1.5804,0.0279,3.0906,1.1547,163.4238
2000,북한,개성특급시,개풍군,14.517,130.5072,46.6308,5.6259,4.8321,2.0511,8.4294,212.5935
2000,북한,개성특급시,장풍군,2.2617,251.8614,191.673,27.8739,0.1881,2.5965,2.4498,478.9044
2000,북한,개성특급시,판문군,16.2981,195.1479,42.8265,59.9805,5.8338,13.2894,22.2813,355.6575
2000,북한,나선특별시,나진시,7.128,76.2291,547.893,14.2776,0,3.7674,3.9177,653.2128
2000,북한,나선특별시,선봉군,3.6099,76.5756,402.5493,5.3955,1.0926,4.2543,42.2181,535.6953
2000,북한,남포특별시,남포시,69.93,388.08,93.2499,0,8.8686,31.0347,96.3387,687.5019
2000,북한,남포특별시,용강군,4.4064,127.0503,32.913,0,0.153,12.0708,2.5416,179.1351
2000,북한,양강도,갑산군,1.1268,111.9663,987.5151,1.8378,0,1.2123,10.9719,1114.6302
2000,북한,양강도,김정숙군,0.6543,71.1846,1157.8185,3.9474,0.0018,2.9106,8.577,1245.0942
2000,북한,양강도,김형권군,1.242,137.1951,1180.7514,6.2451,0.0144,1.8324,17.3673,1344.6477
2000,북한,양강도,김형직군,1.3608,54.4941,1369.6371,7.0236,0.0351,3.9573,9.081,1445.589
2000,북한,양강도,대흥단군,2.0466,141.0732,495.8208,4.6854,0,1.818,4.6386,650.0826
2000,북한,양강도,백암군,3.1329,153.1692,1882.5516,3.8232,0.0297,1.7172,4.8402,2049.264
2000,북한,양강도,보천군,2.0277,78.8337,829.953,0.1845,0.0009,3.2499,0.2628,914.5125
2000,북한,양강도,삼수군,0.7641,73.7523,822.2796,3.2949,0.0027,1.665,12.2436,914.0022
2000,북한,양강도,삼지연군,3.9879,32.5512,1197.5292,9.4959,0.0054,35.4852,4.194,1283.2488
2000,북한,양강도,운흥군,1.4922,122.4387,736.5996,5.4252,0.0063,1.0647,1.0098,868.0365
2000,북한,양강도,풍서군,0.7839,126.7794,1545.6654,7.4619,0.1899,2.4165,14.8347,1698.1317
2000,북한,양강도,혜산시,6.9615,67.3812,179.4177,0,0,0,16.6077,270.3681
2000,북한,자강도,강계시,10.1628,132.7599,104.9877,0.0639,0.0585,2.5065,3.6414,254.1807
2000,북한,자강도,고풍군,0.549,63.1314,645.6213,0,0.0135,1.449,3.9681,714.7323
2000,북한,자강도,낭림군,1.008,207.4635,1846.7424,1.3482,0.2349,1.8513,27.5103,2086.1586
2000,북한,자강도,동신군,0.1584,93.5577,1073.1582,2.5416,0.0027,6.2271,3.4452,1179.0909
2000,북한,자강도,만포시,10.305,85.1157,514.6659,1.6731,0.0918,3.555,15.7185,631.125
2000,북한,자강도,성간군,2.1915,212.1237,701.2071,0.1665,0.0027,1.3725,4.9248,921.9888
2000,북한,자강도,송원군,0.1701,56.6694,1126.4697,0.0126,0.009,2.4741,27.6372,1213.4421
2000,북한,자강도,시중군,3.3831,72.216,514.7721,1.5498,0.0189,2.4489,22.5261,616.9149
2000,북한,자강도,용림군,0.0216,107.1774,1078.3719,0.4401,0,1.4625,2.1816,1189.6551
2000,북한,자강도,우시군,0.2547,85.9896,571.0374,0,0.18,2.0034,19.8351,679.3002
2000,북한,자강도,위원군,0.1071,93.9564,948.9591,1.1448,0,0.6552,18.3456,1063.1682
2000,북한,자강도,자성군,1.854,29.6928,748.0692,3.2481,0.0909,4.6809,27.9333,815.5692
2000,북한,자강도,장강군,3.2355,196.6653,508.8501,0.1503,0.0657,6.6969,0.7587,716.4225
2000,북한,자강도,중강군,3.5739,40.8312,582.9111,0.6408,0.0945,3.3471,21.204,652.6026
2000,북한,자강도,진천군,1.2744,169.263,931.5936,0.4815,0.0027,3.4731,5.3676,1111.4559
2000,북한,자강도,초산군,0.1611,112.3065,421.8498,5.4918,0,0.7056,9.8118,550.3266
2000,북한,자강도,화평군,1.4517,35.6436,1258.875,1.512,0.036,4.6863,3.1689,1305.3735
2000,북한,자강도,회천시,6.3279,164.8053,816.2433,1.6128,0.0063,9.7731,6.6213,1005.39
2000,북한,평안남도,개천군,33.21,286.7373,374.5359,0,0.3078,6.8796,15.6249,717.2955
2000,북한,평안남도,대동군,9.0036,258.3603,23.6187,0,0.1692,10.3734,6.1209,307.6461
2000,북한,평안남도,대흥군,0.5085,92.8278,1127.6676,0.8019,0.0288,1.6092,4.9365,1228.3803
2000,북한,평안남도,덕천시,27.5022,138.699,459.0135,0,0.0396,5.8716,19.3158,650.4417
2000,북한,평안남도,맹산군,1.7253,111.0924,610.452,0.1719,0.0108,1.9854,2.3022,727.74
2000,북한,평안남도,문덕군,34.1631,248.0175,12.3228,0,0.6705,11.1294,3.9429,310.2462
2000,북한,평안남도,북창군,30.402,234.0324,346.7808,0.0027,0.0603,1.7019,8.2854,621.2655
2000,북한,평안남도,성천군,14.1642,444.5037,270.6102,0.063,0.3078,18.3222,8.7912,756.7623
2000,북한,평안남도,숙천군,27.1575,362.6964,35.1792,0,6.1281,10.8972,5.0337,447.0921
2000,북한,평안남도,순천시,52.7895,441.3861,253.1511,0,0.4491,11.2635,9.3537,768.393
2000,북한,평안남도,신양군,2.3742,199.8036,522.6327,0.0243,0.3042,5.4108,1.2825,731.8323
2000,북한,평안남도,안주시,17.0136,206.2143,209.52,0,0.6984,4.2579,15.4008,453.105
2000,북한,평안남도,양덕군,2.9358,154.9062,627.8814,1.746,0.1629,2.1672,0.7695,790.569
2000,북한,평안남도,영원군,3.4848,61.668,1127.3148,0.7011,0.009,1.1475,18.1755,1212.5007
2000,북한,평안남도,온천군,20.3985,225.4428,31.4037,0,54.5121,14.0364,7.4466,353.2401
2000,북한,평안남도,중산군,11.0196,254.6856,43.4133,0,0.8685,15.5916,8.9622,334.5408
2000,북한,평안남도,평성시,19.6614,207.3402,144.4266,0,0.2052,2.8755,6.5853,381.0942
2000,북한,평안남도,평원군,14.5701,309.0384,63.0738,0,0.6273,18.2115,8.9118,414.4329
2000,북한,평안남도,회창군,1.863,146.997,519.7194,0.0936,0.0621,4.5423,2.709,675.9864
2000,북한,평안북도,곽산군,20.7531,199.3752,89.2611,4.5261,1.1772,4.0725,1.2537,320.4189
2000,북한,평안북도,구성시,20.3508,260.1018,346.5477,0,0.0162,3.7998,5.0796,635.8959
2000,북한,평안북도,구장군,13.6485,224.0271,450.1719,0,0.0108,8.991,7.2279,704.0772
2000,북한,평안북도,대관군,3.5703,104.1264,724.7556,0,0,0.0396,5.1156,837.6075
2000,북한,평안북도,동림군,23.3667,206.2521,197.1837,0,0.7218,2.6424,5.0427,435.2094
2000,북한,평안북도,동창군,1.4949,50.3604,603.3258,0,0.0063,2.007,5.2839,662.4783
2000,북한,평안북도,박천군,8.937,223.7373,35.6427,0,0.5823,2.7882,19.1511,290.8386
2000,북한,평안북도,벽동군,0.5571,67.4235,531.5067,0,0.6498,6.291,21.6126,628.0407
2000,북한,평안북도,삭주군,20.3175,150.1164,579.5694,0,1.0053,2.0088,20.1798,773.1972
2000,북한,평안북도,신도군,5.3352,63.2943,2.6406,1.2114,8.3988,14.0445,12.5811,107.5059
2000,북한,평안북도,신의주시,23.625,93.4002,18.5751,0,6.129,3.7872,9.5139,155.0304
2000,북한,평안북도,신천군,22.3497,222.57,199.2636,0,1.7343,3.7566,2.1321,451.8063
2000,북한,평안북도,염주군,36.8928,221.067,19.4382,0.0765,10.2132,2.1924,6.2793,296.1594
2000,북한,평안북도,영변군,3.0384,342.2187,141.3648,0,0.0045,8.1693,9.8937,504.6894
2000,북한,평안북도,용천군,43.4673,169.0848,8.4447,0,4.3983,1.5147,11.1258,238.0356
2000,북한,평안북도,운산군,2.4084,287.2692,686.3787,0,0.0072,14.0913,6.8517,997.0065
2000,북한,평안북도,운전군,13.3902,229.7439,134.7255,0,1.8045,2.9997,7.0434,389.7072
2000,북한,평안북도,의주군,11.1429,251.9163,126.9918,0,0.54,11.2824,8.0595,409.9329
2000,북한,평안북도,정주시,26.4528,276.4449,139.0932,0.5283,1.8738,3.3741,2.8674,450.6345
2000,북한,평안북도,창성군,1.2843,41.8365,523.3797,0.0135,0.3087,12.5613,29.3508,608.7348
2000,북한,평안북도,천마군,3.6063,120.7323,627.0138,0,0.4995,1.7685,14.0193,767.6397
2000,북한,평안북도,철산군,18.3933,207.1971,65.385,0.0612,3.9573,4.2831,3.1968,302.4738
2000,북한,평안북도,태천군,4.2039,297.2538,365.4963,0,0.0081,6.8247,60.3252,734.112
2000,북한,평안북도,피현군,15.8184,239.9733,166.9536,0,0.0648,4.9329,14.0211,441.7641
2000,북한,평안북도,항산군,2.3022,31.9176,223.8957,0.018,0.0018,2.4813,3.2391,263.8557
2000,북한,평양직할시,강남군,6.3072,139.0653,11.6307,0,0.072,1.062,8.1675,166.3047
2000,북한,평양직할시,강동군,28.0692,206.3448,259.1352,0.9279,0.1242,7.1073,6.9606,508.6692
2000,북한,평양직할시,대동군,173.7819,618.3054,238.2939,0,0.6552,17.2737,32.9499,1081.26
2000,북한,함경남도,고원군,17.1891,217.4418,815.9499,3.6666,1.3896,5.013,4.0779,1064.7279
2000,북한,함경남도,금야군,17.2782,365.1012,281.4678,1.1646,5.0652,17.5995,24.5304,712.2069
2000,북한,함경남도,낙원군,6.8724,57.2436,108.7569,0.8244,0,2.961,2.3877,179.046
