지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2)
243,부안,2013-12,2.3,6.6,-1.6,13.2,-5.2,23.7,6.5,1.5,8.9,14.5,117.8,38.74,
243,부안,2014-01,.7,6.4,-4.5,12.5,-8.9,4.1,1.5,1.4,6.3,11,174.5,55.95,
243,부안,2014-02,2.6,8.4,-2.4,19.6,-7.6,2,2,1.7,8.1,11.8,125.9,41.29,
243,부안,2014-03,7.3,13,2.1,25.5,-5.9,78.6,31,2.1,9.8,14,191.9,51.74,
243,부안,2014-04,12.5,18.8,7.2,26.1,.1,74.8,26,1.7,6.3,10.8,205.5,52.32,
243,부안,2014-05,17.7,24,12.2,31.9,4.9,43.5,25.5,2.2,8.7,12.6,273.3,62.74,
243,부안,2014-06,22.3,26.9,18.6,29.4,16.5,65.3,33,1.7,8.1,12.4,186.6,42.74,
243,부안,2014-07,24.9,29.2,21.8,35.2,19,163.1,43,1.7,8.7,15.3,140.8,31.72,
243,부안,2014-08,23.8,27.6,21,32.3,17.7,405.5,95.5,1.6,7.2,10.6,99.4,23.77,
243,부안,2014-09,21.2,26.5,16.8,29.3,13.1,84.6,26,1.3,5.5,8.7,186.1,49.95,
243,부안,2014-10,15.3,21.6,9.5,28,2.3,84,28.5,1.5,7.2,13,214.5,61.27,
243,부안,2014-11,9,14.1,4.5,18.8,-1.1,87.1,48,1.3,6.7,12.9,143,46.23,
243,부안,2014-12,0,4.3,-4.1,11.1,-13.2,95.9,18.5,1.6,7.8,14.6,107.3,35.28,
243,부안,2015-01,.6,5.1,-3.5,12.3,-12.2,44.1,15,1.5,6.3,13.1,148.2,47.56,
243,부안,2015-02,2.2,6.6,-1.8,11.6,-10.4,20.5,7,1.8,6.6,12,138.6,45.46,
243,부안,2015-03,5.8,12.3,.1,20.2,-5.9,41,34,1.9,7.6,13,237.1,63.96,
243,부안,2015-04,12.6,18.8,7.3,25.1,2.7,129.2,34,1.9,11.4,16.7,177,45.07,
243,부안,2015-05,17.4,23.6,12.2,31,5.5,44.1,18,2,9.6,14.7,262.5,60.26,
243,부안,2015-06,21.7,26.5,18,31.4,12.4,120.3,45,1.8,8.5,11.5,176.8,40.49,
243,부안,2015-07,24.8,29,21.8,34.1,17.1,123.6,52,2,8.7,14,157,35.37,
243,부안,2015-08,25.6,30.5,21.9,35.5,18.6,59.4,26.5,1.5,6.1,10.7,204.9,48.97,
243,부안,2015-09,21,26.8,15.8,30.8,11.5,42.4,39.5,1.4,5.6,8.1,221.4,59.37,
243,부안,2015-10,15.6,21.7,10.7,26,2.6,99.8,45.5,1.5,6.9,12.5,205.5,58.61,
243,부안,2015-11,10.8,14.6,7.5,20.8,-.3,125.2,27.5,1.4,6.5,13,69,22.28,
243,부안,2015-12,4.2,8.3,.3,14.3,-5.5,74.5,23,1.4,8.7,13.4,109.5,36.01,
243,부안,2016-01,-.5,3.5,-4.5,12.7,-15.6,51.1,16,1.3,7.2,14.1,110.8,35.58,
243,부안,2016-02,2.3,7,-2.1,21.1,-8.4,40.6,24.5,1.9,7.7,12.8,159.7,50.52,
243,부안,2016-03,6.6,12.5,1.4,23,-4.6,52,34,1.8,9.4,13.3,222.8,59.92,
243,부안,2016-04,13.1,19.8,8.1,25.9,2.5,179.5,35,2,10.6,18.3,184.2,46.81,
243,부안,2016-05,18.4,24.8,13,29.9,8.1,99.9,21,2.1,10.2,16.2,267.4,61.3,
243,부안,2016-06,22.3,27,18.8,30.5,14.5,42,25,1.7,7.5,11.6,182.1,41.7,
243,부안,2016-07,26.2,30.6,22.9,34.7,19.3,220.7,70.5,1.8,7.7,11.5,191.1,43.09,
243,부안,2016-08,27.3,32.2,23.4,35.1,15.3,30.2,18.5,1.7,7.9,14.2,254.6,60.95,
243,부안,2016-09,22.3,27.3,18.5,31.4,12.6,139.3,93,1.7,7.1,11,148.7,39.97,
243,부안,2016-10,16.1,20.9,12.1,29.5,2,128.7,31.5,1.5,9.3,12.8,104.5,29.89,
243,부안,2016-11,8.1,13.5,3.1,21.1,-3.5,34.6,10.5,1.5,5.5,9.4,149.2,48.28,
243,부안,2016-12,3.5,8.5,-1.3,17.8,-7,56.9,19.5,1.6,7.2,11.5,127.2,41.86,
243,부안,2017-01,.6,5.8,-3.9,12.3,-9.6,18.7,4.5,1.6,8.4,14.3,148.2,47.5,
243,부안,2017-02,1.7,7,-3.1,14.9,-7.7,37.8,15,1.9,8,12.7,183.6,60.12,
243,부안,2017-03,5.6,11.8,0,17.7,-3.4,21.9,5.5,1.8,7.1,14.5,226.9,61.09,
243,부안,2017-04,12.9,19.1,7.5,25.8,.9,61.1,22,2.2,12.1,16.5,244.8,62.24,
243,부안,2017-05,18.2,24.7,12.5,30.4,9.4,38.3,18.5,1.8,7.5,12.8,279.2,64.04,
243,부안,2017-06,21.7,27.1,17.3,30.3,11.9,25.2,10,1.8,8.6,11.8,226.5,51.88,
243,부안,2017-07,27.1,31.2,24.2,35.7,21.1,372.6,121,1.9,8,14.8,116.7,26.31,
243,부안,2017-08,26.1,30.5,22.6,35.8,15.2,137.8,43,1.6,7.4,11.3,194.5,46.51,
243,부안,2017-09,21,26.9,16.3,30.6,10.8,105,50,1.4,5.7,9.1,205.2,55.12,
243,부안,2017-10,15.5,21.1,10.7,28,1.3,35.5,24,1.5,6.6,12.3,177.6,50.77,
243,부안,2017-11,7.2,13.3,2,21.3,-3.1,10.6,5,1.7,6.6,11.1,179.1,57.94,
243,부안,2017-12,1,5.8,-3.1,14.3,-9.7,42,28.5,1.6,6.2,11.5,140.4,46.18,
243,부안,2018-01,-1.7,2.8,-5.6,10.9,-14.1,34.6,9.5,1.5,6.5,11.9,148.1,47.48,
243,부안,2018-02,-.2,5,-4.9,14,-14.6,31.5,24,1.9,8,12.5,165.5,54.28,
243,부안,2018-03,7.8,13.9,2.7,24.5,-4.3,98.5,18.5,2,7.1,12.3,194.4,52.38,
243,부안,2018-04,12.9,19.1,7.6,26,.5,124.6,30,2.2,11.3,17.2,217.1,55.24,
243,부안,2018-05,17.9,23.7,12.9,29.7,8.5,112.5,37,2.2,11.1,17,184.6,42.37,
243,부안,2018-06,22.4,28,18.5,34.3,13.7,105,66,1.8,8.6,12.6,204.4,46.82,
243,부안,2018-07,27.4,32.4,23.5,37.2,19.2,258.2,159,1.7,6.6,9.7,261.1,58.83,
243,부안,2018-08,28.2,33.3,24.4,38,19.6,299.5,60.5,1.8,6.9,10.8,233.9,55.93,
243,부안,2018-09,21.3,26.6,17,31.6,9.6,67,23.5,1.4,6.4,11.6,179.3,48.12,
243,부안,2018-10,13.6,19.6,8.5,26.9,4.7,161.5,90.5,1.4,8.1,13.3,215.7,61.61,
243,부안,2018-11,8.7,14.8,3.4,19.6,-.9,39.7,31,1.1,6.9,9.6,186.3,60.25,
243,부안,2018-12,1.8,6.6,-2.6,18.9,-11.9,26.4,14,1.4,6.1,9.4,157.8,51.89,
244,임실,2010-01,-2.8,3.7,-8.9,12.9,-15.5,20.9,7.5,1.6,7.3,12.2,154,49.36,
244,임실,2010-02,1.7,7.4,-3.5,19.4,-12.7,100.4,53.5,1.6,6.6,11.9,122.7,40.22,
244,임실,2010-03,4.9,10.3,-.4,21.2,-6.7,65.8,16,2.2,8.3,14.2,115.8,31.2,
244,임실,2010-04,8.9,15.8,2.3,24.7,-3.7,93.6,33,2.1,8.7,16.2,193,49.1,
244,임실,2010-05,16.7,23.8,9.8,32,-.3,102,50,1.8,7.7,12.4,209.9,48.19,
244,임실,2010-06,22.3,29.2,16.6,33,9.7,38.3,18,1.4,5.7,9.1,174.7,40.03,
244,임실,2010-07,25.1,30.2,21.8,33.7,17.9,393.7,120.5,1.5,8.2,12.9,109.6,24.72,
244,임실,2010-08,25.8,30.9,22.6,34.5,19.5,726.5,126.5,1.5,6,13.4,107.8,25.78,
244,임실,2010-09,20.7,27,16.1,32.8,5.8,141.6,41.5,1.3,7.1,14.6,142.1,38.15,
244,임실,2010-10,12.4,20,6.2,24.8,-4.9,49.8,24.5,1.2,6.5,13.7,161.6,46.15,
244,임실,2010-11,4.3,12.4,-2.6,18.8,-7.6,22.1,10,1.4,9.2,16.5,182.1,58.82,
244,임실,2010-12,-1.6,4.8,-7.3,15.6,-14.1,40.4,11.5,1.5,7,14.1,140.3,46.08,
244,임실,2011-01,-8.2,-1.3,-15.2,4.7,-18.7,2.9,1.5,1.5,6.4,12,171.5,55.02,
244,임실,2011-02,-.4,7.2,-6.8,16.5,-15.7,55.7,46,1.2,6.1,9.1,161.9,53.08,
244,임실,2011-03,1.9,9.4,-4.7,19.6,-9.2,20.5,16.5,2,8.3,16.5,246.9,66.6,
244,임실,2011-04,9.4,17.2,1.6,25.3,-4.7,132.2,44.5,2.1,9.5,16.9,225.6,57.45,
244,임실,2011-05,16.4,23,9.7,28.5,2.8,134.5,66,1.9,8.2,14.2,186.8,42.9,
244,임실,2011-06,21.6,28,16,33.2,10,132.9,51,1.9,8,15.5,164.6,37.73,
244,임실,2011-07,24.4,29,21.1,33.8,16.2,511.7,131,1.5,6.1,12.8,100.8,22.73,
244,임실,2011-08,24.1,28.8,20.7,34.1,14.7,449.8,234,1.2,7.8,17.2,87.7,20.96,
244,임실,2011-09,19.8,26.6,14.7,33,4.8,39.9,12.5,1.1,5.4,9.2,181.1,48.59,
244,임실,2011-10,11.6,19.9,4.7,25.3,-3,60.6,29.5,1.1,6.7,11.9,191.1,54.49,
244,임실,2011-11,9.5,15.7,4.4,25.3,-5.4,152.7,50,1.3,7,13.6,117.4,37.88,
244,임실,2011-12,-1.3,4.3,-6.5,10.9,-13.2,6.6,2,1.3,5.6,11.1,128.2,42.07,
244,임실,2012-01,-3.5,2.8,-9.2,10.5,-17.8,13.6,4,1.2,6.1,12.3,132.2,42.44,
244,임실,2012-02,-2.8,3.6,-8.6,12.9,-16.4,6.5,3.5,1.5,6.2,12.5,154.2,48.77,
244,임실,2012-03,3.8,9.6,-1.7,19.6,-8.9,79.2,27.5,1.8,9,14.6,178.8,48.12,
244,임실,2012-04,10.9,18.6,3.2,28.3,-4.6,82,35,2.2,9.6,19.1,208.5,53,
244,임실,2012-05,17.4,25.3,10.3,30,5.1,35.1,17.5,1.4,7.4,13.7,237.7,54.52,
244,임실,2012-06,21.1,27.6,15.9,30.4,11.4,78.5,58,1.5,6.3,11.7,148.2,33.96,
244,임실,2012-07,24.1,29.1,20.3,34.1,17.4,337,57,1.4,8.2,16.4,140.7,31.75,
244,임실,2012-08,25.3,30,21.6,35.7,16.6,360.3,69,1.7,12.9,26,146.3,35.04,
244,임실,2012-09,18.5,24.1,13.9,29.5,7.8,325.2,83.5,1.1,8.2,14.6,140.2,37.7,
244,임실,2012-10,11.6,19.7,4.5,24.5,-1,57.8,28,1,5.9,10.9,208.8,59.67,
244,임실,2012-11,4.4,10.4,-1,17.6,-7.1,52.6,8,1.5,8.4,16.3,127.4,41.16,
244,임실,2012-12,-3.8,1.9,-9.3,9.3,-17.5,76.1,20,1.2,6,10.8,128.1,42.08,
244,임실,2013-01,-4.4,1.9,-10.5,10.5,-21.5,18.1,9.5,1.1,6.4,11.1,148,47.42,
244,임실,2013-02,-1.2,4.3,-6.7,17.9,-13.9,37.5,20,1.5,5.2,10.4,148.5,48.64,
244,임실,2013-03,4.8,13.4,-2.7,24.5,-8.5,82.7,30.5,1.8,9.2,15.2,233,62.74,
244,임실,2013-04,8.4,15.2,1.1,24.3,-4.1,85.6,26.5,2.1,10.1,18.4,192.6,49,
244,임실,2013-05,16.4,23.8,9.3,31.3,.9,98.5,46,1.6,7.3,12.6,236.9,54.36,
244,임실,2013-06,22,27.6,17.4,31.2,11.3,88,27.5,1.3,6.6,12,153.8,35.24,
244,임실,2013-07,25.2,29.7,22,32.5,19.5,466.3,149.5,1.9,6.1,10.9,104.5,23.57,
244,임실,2013-08,25.9,31.7,21.9,34.8,17.4,280,126,1.2,6.5,10.6,204.1,48.84,
244,임실,2013-09,19.8,26.1,14.6,31,4.9,69.8,45.5,1.1,4.7,8.5,177.6,47.72,
244,임실,2013-10,13.5,21.3,7.2,28,.5,62,25,1.2,6.2,11,203.6,58.17,
244,임실,2013-11,5.1,11.3,-.5,21.4,-6.1,84,19.5,1.4,7,14.2,133.1,43,
244,임실,2013-12,-.6,5.4,-5.5,12.3,-10.9,27.5,6,1.3,7.3,13.4,131.4,43.17,
244,임실,2014-01,-1.7,5.6,-8,12.2,-13.4,8.8,4,1.2,6.8,11.4,179.9,57.66,
244,임실,2014-02,1.3,8,-4.5,17,-9.9,2.8,2,1.3,6,12.6,141.2,46.28,
244,임실,2014-03,5.8,12.7,-.7,24.1,-9.2,98.3,33,1.6,8.4,13.9,187.3,50.46,
244,임실,2014-04,11.7,19.4,4.6,26.5,-3.2,84.3,25,1.5,6.5,12.4,199.5,50.78,
244,임실,2014-05,16.5,24.6,8.7,33.8,.4,48.5,22.5,1.8,8.1,13.4,277.2,63.64,
244,임실,2014-06,20.8,26.8,16,30,13.1,102.5,52,1.4,6.8,13.2,147.9,33.89,
244,임실,2014-07,23.5,28.7,19.7,34.2,15.9,288.7,104.5,1.3,8.1,12.6,116.3,26.23,
244,임실,2014-08,22.7,27,19.6,31.1,14.8,378,90,1.4,8.3,22.2,80.6,19.27,
244,임실,2014-09,19.4,26.2,13.9,30.4,7.9,91.7,54,1,4.9,9.5,169.6,45.54,
244,임실,2014-10,13,21.2,6.1,26.9,-.8,115.6,46,1.1,6.9,12.2,206.3,58.91,
244,임실,2014-11,6.9,13.9,1.1,18.4,-5.6,71.2,42,1.1,6.3,12.8,146.5,47.32,
244,임실,2014-12,-2.5,3.3,-7.2,9.5,-12.9,50.1,9.5,1.4,7.3,14.4,122.5,40.22,
244,임실,2015-01,-1.5,4.4,-6.7,10.4,-15,31.5,11,1.3,6.6,12.9,150.7,48.35,
244,임실,2015-02,0,5.7,-5,10.3,-13.6,12.7,5,1.6,6.8,13.4,140.8,46.15,
244,임실,2015-03,4.8,13,-2.5,23.4,-7.2,35.6,26.5,1.6,7.3,13.4,234.9,63.37,
244,임실,2015-04,11.6,19,5,26.9,-.7,97.6,20.5,1.7,8.5,15.4,157.8,40.18,
244,임실,2015-05,17.2,25.3,9.3,31.7,.9,44.5,13,1.6,6.8,14.1,260.8,59.9,
244,임실,2015-06,20.9,27,15.5,31.4,8.6,71.8,17,1.4,4.7,9.9,145.8,33.43,
244,임실,2015-07,24.1,29.5,20,33.9,13.7,159.6,29,1.5,7,15.6,141,31.8,
244,임실,2015-08,24.1,30.1,19.6,35.6,15.4,67,23.5,1.2,6.2,9.5,161.6,38.62,
244,임실,2015-09,18.9,26.5,12.7,29.9,8.1,36,12.5,1,4.5,8.8,191.7,51.44,
244,임실,2015-10,13.4,21.4,7.2,26.7,-2.9,111.8,73,1.1,5.8,12.6,211.3,60.25,
244,임실,2015-11,9,13.9,4.8,19.9,-6.8,104.7,26.5,1,5,8.5,61.1,19.73,
244,임실,2015-12,2.1,7.6,-2.5,14.4,-10.2,70.3,22,1,7,15.8,107.4,35.25,
244,임실,2016-01,-2.6,3.1,-7.5,14.7,-20.6,36.1,10,1.1,5.9,12.6,123.3,39.58,
244,임실,2016-02,-.1,6.2,-5.6,18.9,-12.5,42.4,14.5,1.6,7.5,13.4,163.1,51.58,
244,임실,2016-03,5.5,13.4,-1.7,21.9,-11.8,61.1,43.5,1.4,7.1,12.4,217,58.4,
244,임실,2016-04,13.2,21.1,6.2,27.6,.1,186.1,44,1.6,9.4,18.9,191.1,48.58,
244,임실,2016-05,17.6,25.3,10.3,30.4,4.2,108.8,30.5,1.6,7,13.4,254.9,58.46,
244,임실,2016-06,21.6,27.3,16.8,31,12.5,67.2,30,1.4,5.7,10.3,147.5,33.8,
244,임실,2016-07,25.3,30.6,21.3,35.1,17.6,271.7,65,1.4,6.7,13.1,169,38.14,
244,임실,2016-08,26,32.6,21.1,36.3,14,90,47,1.3,8.3,15.7,216.9,51.95,
244,임실,2016-09,20.9,26.7,16.6,32,9,234.5,112.5,1,5.8,9.7,111.9,30.1,
244,임실,2016-10,15,20.9,10.5,29.1,1.7,152.2,61,1.2,6.9,13.3,97.2,27.78,
244,임실,2016-11,6.5,13.6,.3,20.8,-5.8,23.3,6,1.2,5,9.9,147.5,47.67,
244,임실,2016-12,1.3,8,-4.5,16.7,-11.7,53.1,17.5,1.2,6.6,11.6,126.5,41.56,
244,임실,2017-01,-1.5,5.1,-7.3,14.4,-14.7,8.6,3,1.3,6,12.2,153.3,49.12,
244,임실,2017-02,0,6.8,-6.3,14.7,-9.8,39.4,17.5,1.6,6.3,12.2,187.1,61.24,
244,임실,2017-03,4,12.1,-3,19.2,-7.8,32.6,7.5,1.5,7.3,14.8,207.6,55.9,
244,임실,2017-04,12.2,20.6,4.7,28.9,-3,54,16.5,1.7,7.6,15,236,60.04,
244,임실,2017-05,16.8,25,9,31.8,4.3,43.1,18,1.2,5.7,10.3,258.6,59.34,
244,임실,2017-06,20.9,28.4,14.3,33.1,7.4,52.5,39,1.1,5.4,10.8,215.5,49.38,
244,임실,2017-07,25.9,30.6,22.7,34.5,19.4,283.5,38.5,1,5.4,11.5,98.1,22.13,
244,임실,2017-08,24.7,30.4,20.3,36.5,12.4,226,51.5,1,4.1,8.9,174.5,41.76,
244,임실,2017-09,19.1,26.2,13.3,29.5,4.4,115.5,61,.8,4.1,8,187.4,50.38,
244,임실,2017-10,13.7,20.7,8.3,28.3,-3.1,57.7,27,.8,5.8,11.8,158.9,45.41,
244,임실,2017-11,4.9,13,-1.5,20.8,-5.8,14.2,6,1,6.2,10.5,170.6,55.12,
244,임실,2017-12,-1.8,4.1,-7,12.2,-14.9,31.2,19,1.1,6,10.7,134.5,44.19,
244,임실,2018-01,-3.7,2.5,-8.6,10,-20,41.8,11.5,1.1,5.7,10.2,153.6,49.23,
244,임실,2018-02,-1.8,5.6,-8.6,14.6,-18.3,19.6,17,1.3,6.4,13.5,166.5,54.57,
244,임실,2018-03,7.3,15,.4,24.2,-6.7,95.1,17,1.3,6.5,10.6,194.8,52.48,
244,임실,2018-04,12.4,20,5.1,30.6,-2.3,129.7,36.5,1.4,7.5,12.6,202.4,51.49,
244,임실,2018-05,17.3,23.9,10.8,29.5,2.2,97.7,26,1.4,6.4,11.9,193.7,44.46,
244,임실,2018-06,21.8,28.8,16,34.7,11.6,181.4,88,1.1,4.7,12,199.9,45.81,
244,임실,2018-07,26.6,32.5,21.7,36.6,16.1,157.1,94.5,1,3.6,11.1,222.5,50.18,
244,임실,2018-08,26.7,32.6,22,37.5,16.2,415.6,131.5,1.1,5,10.6,214.3,51.24,
244,임실,2018-09,19.5,25.6,14.3,28.7,5.3,142.9,81,1.1,5.4,10.1,149.5,40.16,
244,임실,2018-10,11.2,18.8,4.9,24.2,0,117.4,60.5,1.1,7.9,14.7,198.9,56.8,
244,임실,2018-11,6.4,14.7,-.1,20.9,-5.4,42.5,30.5,.9,6.7,11.6,159.1,51.39,
244,임실,2018-12,-.1,6.1,-5.5,18.3,-14,27.4,13,1.2,5.7,11.6,150.4,49.38,
245,정읍,2010-01,-.6,4,-5.1,14.6,-11.8,45.8,9.2,1.3,6.2,12.8,140.4,44.97,
245,정읍,2010-02,3.2,7.8,-1.1,21.5,-8.7,114.4,53.5,1.4,5.3,12.1,124.3,40.71,
245,정읍,2010-03,6.4,11,1.7,21.1,-3,77.4,21,1.8,7.4,16.3,110.3,29.73,
245,정읍,2010-04,10.2,16,4.9,22.5,-1.1,102.4,28,1.8,7.1,12.8,184.6,46.98,
245,정읍,2010-05,18,24,12.7,31.5,4.8,89.2,38.5,1.7,6.4,10.4,212,48.69,
245,정읍,2010-06,23.3,29.1,18.6,33.2,12.1,56.2,22,1.4,4,8.5,162.6,37.29,
245,정읍,2010-07,26.7,31.2,23.4,34.6,20,404.3,117.5,1.4,5,10.3,126.2,28.46,
245,정읍,2010-08,28.1,32.8,24.8,35.6,23.1,623.8,114,1.4,5.6,11.7,133.2,31.85,
245,정읍,2010-09,23.5,28.7,19.8,34.8,9.2,109.1,48,1.5,6.1,16.1,161,43.22,
245,정읍,2010-10,15,21,10.1,25.7,-1.4,41.6,20,1.3,5.7,10.5,174.1,49.69,
245,정읍,2010-11,8.3,14,2.7,19.9,-2.2,27,13.5,1.5,6,13.3,192.3,62.11,
245,정읍,2010-12,1.8,6.9,-2.9,17.8,-9.8,57.1,19,1.5,6.6,13.2,142.1,46.65,
245,정읍,2011-01,-4.9,-.1,-9.6,4,-14.4,10.5,1.8,1.2,5.3,10.9,152.7,48.96,
245,정읍,2011-02,1.8,7.5,-3.1,17.7,-8.7,57.4,44.5,1.2,4.4,8.1,151.9,49.8,
245,정읍,2011-03,4.4,10.3,-.7,18.8,-5.2,22.5,17.5,1.9,6.7,12.6,245.1,66.1,
245,정읍,2011-04,11.5,18.1,5.2,26.2,.2,92.2,24,1.9,7,14.1,226.8,57.75,
245,정읍,2011-05,18.6,24.4,13.1,30,7,108.2,53.5,1.6,6.2,10.9,183.8,42.24,
245,정읍,2011-06,23.1,28.9,18.6,33.1,12.9,115,39.5,1.7,5.6,13.8,164.4,37.72,
245,정읍,2011-07,26.6,30.9,23.5,35.3,17.8,384.5,93,1.4,5.3,11.1,117.6,26.51,
245,정읍,2011-08,26,30.3,22.8,35.9,16.8,660.5,420,1.3,7,15.7,81.7,19.53,
245,정읍,2011-09,21.7,27.4,17.4,32.7,11.2,52.1,26,1.4,4.6,9.3,192.2,51.56,
245,정읍,2011-10,14.1,20.4,8.9,25.6,1.2,25.2,7.5,1.2,7.4,16,197.6,56.36,
245,정읍,2011-11,12.1,17.1,7.7,27.6,-1.4,100.3,34,1.2,5.8,11.4,110.3,35.58,
245,정읍,2011-12,1.1,5.3,-2.9,11.4,-9.8,25.6,7.5,1.1,5,14.4,115.7,37.98,
245,정읍,2012-01,-1.2,3.3,-5.3,8.7,-10.8,33.5,9.3,1.1,5.3,10.9,124.7,39.98,
245,정읍,2012-02,-.6,4.5,-5.2,13.8,-11.3,14.6,3.5,1.3,5.6,11.5,139.9,44.24,
245,정읍,2012-03,5.6,10.8,.8,21.9,-5.2,72.6,18.5,1.7,6.9,11.9,176.4,47.47,
245,정읍,2012-04,13,19.9,6.4,30.3,-1.4,57.1,25,1.9,8.6,17.4,214.6,54.58,
245,정읍,2012-05,19.2,26.1,13.7,31.1,9.4,32.1,15.5,1.4,5.1,8.9,233.5,53.58,
245,정읍,2012-06,23.5,29.5,18.9,33.7,14.7,74.2,61,1.4,4.7,10,158.9,36.44,
245,정읍,2012-07,26.5,31.2,22.9,35.8,20.1,243.1,50.5,1.4,5.7,14.3,128.9,29.09,
245,정읍,2012-08,27.6,32.3,23.7,37.8,17.4,532.3,214.5,1.5,9.3,22.8,135.8,32.53,
245,정읍,2012-09,21,25.8,17.1,31.3,13.1,242.1,96.5,1.3,5.5,13.2,152.5,40.99,
245,정읍,2012-10,15.5,21.7,10.3,26.3,4.4,53.8,29,1.3,5.2,12.1,229.4,65.56,
245,정읍,2012-11,7.4,12.2,3.1,18.9,-2.1,52.1,10.5,1.4,6.1,12,152.3,49.21,
245,정읍,2012-12,-.9,3.6,-5.1,12.7,-13.2,65.9,12,1.2,6.1,15.1,138.8,45.58,
245,정읍,2013-01,-1.1,3.6,-5.7,14.1,-14.5,17.8,10,1.1,4.6,11,154.1,49.31,
245,정읍,2013-02,1.1,6,-3.5,21.1,-10.9,33.1,14.5,1.4,5.7,11.1,153.5,50.26,
245,정읍,2013-03,6.5,14.2,.2,27.3,-4.6,76.7,30,1.6,6.5,11.4,248.3,66.87,
245,정읍,2013-04,10.7,17.3,4.5,27.7,.3,82.4,21,1.9,6.9,14.8,223.1,56.75,
245,정읍,2013-05,18.5,25.4,12.4,32.1,5.5,75.3,36.5,1.5,6,10.8,247.8,56.89,
245,정읍,2013-06,23.5,29.2,19.3,33.1,13.7,49.6,13.5,1.3,5.4,8.9,168.4,38.62,
245,정읍,2013-07,27.9,32.1,24.7,35.5,21.2,324.1,115,1.7,6.2,12.3,172.8,39,
245,정읍,2013-08,28.3,33.5,24.3,37.1,20.1,227,104.5,1.5,4.8,10.1,272.2,65.17,
245,정읍,2013-09,22,27.5,17.6,32.4,10.6,54.5,24,1.3,4.4,10,201.3,54.1,
245,정읍,2013-10,15.8,22.3,10.4,28.5,4.7,15.9,6,1.2,5,10.8,224.1,64.01,
245,정읍,2013-11,8.4,13.5,3.7,23.7,-1.9,78.7,24,1.5,7.2,13.7,155.5,50.24,
245,정읍,2013-12,2.3,6.8,-1.5,13.7,-5.8,26.8,8.5,1.3,5.6,11.1,142.5,46.78,
245,정읍,2014-01,1.1,6.8,-4.2,13.4,-9.5,7.5,3,1.2,5.3,15.5,193.3,61.9,
245,정읍,2014-02,3,8.9,-2,19.9,-8.3,2.9,2,1.1,4.8,9.8,142,46.51,
245,정읍,2014-03,8.1,14.1,2.6,26.5,-4.9,84.7,32.5,1.6,6.5,11.7,204.8,55.2,
245,정읍,2014-04,13.7,20.5,8.2,27,1.9,78.7,21,1.4,5.6,10.2,213.8,54.44,
245,정읍,2014-05,18.8,25.7,12.4,34.1,5,40,17.5,1.8,6.1,12.6,295.3,67.82,
245,정읍,2014-06,22.8,28.3,18.7,30.8,16.6,45.5,11.5,1.6,5.4,12.9,195.3,44.8,
245,정읍,2014-07,25.4,30.2,21.9,37.3,18.7,250.4,54,1.4,5,11.1,160.3,36.15,
245,정읍,2014-08,24.2,28.4,21.3,32.7,18.2,392.3,159,1.4,5.7,10.6,112.9,27,
245,정읍,2014-09,21.7,27.3,17.3,30.1,13.2,85.5,34,1.3,4.8,11.9,202.5,54.36,
245,정읍,2014-10,15.8,22.4,10.3,29.7,3.5,122.9,59,1.3,5.2,10.3,236.3,67.46,
245,정읍,2014-11,9.4,14.5,5,19.2,-.9,79.5,41,1.2,5.1,11.6,165.6,53.49,
245,정읍,2014-12,.3,4.7,-3.8,11.4,-11.4,71.3,14,1.3,7.3,14.4,95.3,31.29,
245,정읍,2015-01,.9,5.7,-3.3,12.8,-9.2,50,13,1.3,5.1,11.1,101.7,32.61,
245,정읍,2015-02,2.4,7.4,-1.7,13.4,-10.1,14.3,6,1.5,5.6,11.3,101.8,33.38,
245,정읍,2015-03,6.8,13.8,.7,23.5,-5.4,36,26.5,1.5,7.6,13.4,160.5,43.28,0
245,정읍,2015-04,13.6,20,8.1,27.3,3.8,115.5,28.5,1.5,7.5,13.6,117.1,29.82,22
245,정읍,2015-05,18.8,25.7,12.7,32.7,5.7,37,15,1.7,7.3,14.7,194.2,44.63,
245,정읍,2015-06,22.5,28.1,18.1,33.6,13.3,135.2,38,1.4,5.4,11.3,182.6,41.89,
245,정읍,2015-07,25.6,30.3,22,35.8,16.8,186,46.5,1.5,5.9,13.6,187.9,42.36,
245,정읍,2015-08,25.9,31,22.1,36.6,18.3,88.2,22.5,1.4,5.6,10.6,217.6,52.03,
245,정읍,2015-09,21.6,27.9,16.4,31.5,12.8,18.1,6.5,1.3,4.4,9.7,212.1,56.89,
245,정읍,2015-10,16.1,22.3,11.2,26.6,3,120.9,64.5,1.4,6.2,10.7,139.5,39.79,
245,정읍,2015-11,11,15.1,7.6,22.1,-.4,111.8,21.5,1,4.6,9.8,28.4,9.16,
245,정읍,2015-12,4.3,8.5,.4,14.7,-5.6,75.5,24.5,1.1,7.4,14.6,46.6,15.3,
245,정읍,2016-01,-.4,3.7,-4.1,14.8,-14.7,60.2,12,1.1,5.7,12.7,44.3,14.2,
