index,Latitude,Longitude,nearby_idx_1,nearby_idx_2,nearby_idx_3,nearby_idx_4,nearby_idx_5,nearby_idx_6,nearby_idx_7,nearby_idx_8,nearby_idx_9,nearby_idx_10,nearby_idx_11,nearby_idx_12,nearby_idx_13,nearby_idx_14,nearby_idx_15,nearby_idx_16,nearby_idx_17,nearby_idx_18,nearby_idx_19,nearby_idx_20,nearby_idx_21,nearby_idx_22,nearby_idx_23,nearby_idx_24,nearby_idx_25,nearby_idx_26,nearby_idx_27,nearby_idx_28
405,34.9918255,127.1324743,286.0,1035.0,549.0,404.0,922.0,536.0,550.0,540.0,538.0,,,,,,,,,,,,,,,,,,,
406,36.7877626,129.2030091,1077.0,781.0,1158.0,161.0,0.0,21.0,4.0,,,,,,,,,,,,,,,,,,,,,
407,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
408,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
409,36.7858857,126.4598336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,35.8134957,127.2866581,813.0,801.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,
411,37.4332607,128.143289,264.0,395.0,506.0,62.0,148.0,480.0,607.0,394.0,502.0,531.0,462.0,131.0,228.0,569.0,459.0,503.0,461.0,505.0,635.0,24.0,41.0,42.0,542.0,634.0,374.0,495.0,,
412,37.539564,128.1012695,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,37.7754348,128.1419051,946.0,44.0,57.0,58.0,133.0,200.0,1108.0,1073.0,,,,,,,,,,,,,,,,,,,,
414,36.751179,128.9409492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,37.2310597,129.0577581,543.0,292.0,574.0,,,,,,,,,,,,,,,,,,,,,,,,,
416,37.4645144,127.9905951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,36.4571359,129.3230741,224.0,1143.0,137.0,35.0,34.0,,,,,,,,,,,,,,,,,,,,,,,
418,36.4785066,129.1679121,79.0,210.0,218.0,135.0,591.0,547.0,546.0,101.0,14.0,3.0,,,,,,,,,,,,,,,,,,
419,38.2715512,128.2609359,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,35.2714721,127.8166414,263.0,484.0,483.0,392.0,532.0,,,,,,,,,,,,,,,,,,,,,,,
421,37.5306149,127.5850392,287.0,1123.0,1122.0,364.0,328.0,429.0,423.0,422.0,329.0,220.0,186.0,330.0,381.0,1036.0,,,,,,,,,,,,,,
422,37.5306149,127.5850392,287.0,1123.0,1122.0,364.0,328.0,429.0,423.0,329.0,220.0,186.0,330.0,421.0,381.0,1036.0,,,,,,,,,,,,,,
423,37.5558764,127.5817911,287.0,364.0,328.0,429.0,422.0,329.0,220.0,186.0,330.0,421.0,15.0,247.0,884.0,,,,,,,,,,,,,,,
424,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
425,37.5631941,128.3127372,518.0,179.0,493.0,244.0,268.0,269.0,455.0,762.0,194.0,798.0,517.0,,,,,,,,,,,,,,,,,
426,37.5893415,127.4947634,19.0,183.0,294.0,295.0,830.0,840.0,986.0,315.0,,,,,,,,,,,,,,,,,,,,
427,34.7347053,127.0449183,366.0,396.0,388.0,373.0,525.0,303.0,567.0,337.0,,,,,,,,,,,,,,,,,,,,
428,35.433975,127.6260086,682.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,
429,37.5558764,127.5817911,287.0,364.0,328.0,423.0,422.0,329.0,220.0,186.0,330.0,421.0,15.0,247.0,884.0,,,,,,,,,,,,,,,
430,36.0226985,127.9082523,834.0,382.0,787.0,501.0,365.0,431.0,,,,,,,,,,,,,,,,,,,,,,
431,36.0302856,127.9284691,834.0,382.0,787.0,501.0,365.0,430.0,,,,,,,,,,,,,,,,,,,,,,
432,35.433975,127.6260086,682.0,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,
433,37.9993658,128.3250403,1136.0,198.0,1046.0,1095.0,1107.0,,,,,,,,,,,,,,,,,,,,,,,
434,35.354195,127.5896257,806.0,822.0,733.0,878.0,812.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
435,38.0815097,127.4702373,1033.0,1117.0,856.0,907.0,962.0,998.0,,,,,,,,,,,,,,,,,,,,,,
436,35.7169648,127.1893559,346.0,729.0,859.0,185.0,1051.0,557.0,,,,,,,,,,,,,,,,,,,,,,
437,35.1378377,128.5161745,397.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,
438,37.8624543,128.2199006,468.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,
439,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,716.0,744.0,815.0,919.0,920.0,939.0,940.0,,,,,,,,,,,,,,
440,37.497971,127.5050639,259.0,113.0,1110.0,23.0,169.0,685.0,720.0,90.0,696.0,732.0,760.0,,,,,,,,,,,,,,,,,
441,38.0834935,128.4610259,318.0,452.0,256.0,1076.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
442,35.0735153,127.7475564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,37.3728454,128.4052788,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
444,35.5507352,127.4770543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,36.4518737,129.4294626,526.0,447.0,354.0,810.0,,,,,,,,,,,,,,,,,,,,,,,,
446,36.2063308,127.3890182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,36.4518737,129.4294626,526.0,445.0,354.0,810.0,,,,,,,,,,,,,,,,,,,,,,,,
448,37.615778,127.772086,1091.0,606.0,973.0,254.0,620.0,617.0,1092.0,253.0,935.0,95.0,,,,,,,,,,,,,,,,,,
449,37.412114,128.2193256,607.0,531.0,569.0,459.0,542.0,,,,,,,,,,,,,,,,,,,,,,,
450,35.8167838,127.1984944,515.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
451,35.0878407,127.6114145,215.0,216.0,980.0,1098.0,,,,,,,,,,,,,,,,,,,,,,,,
452,38.0834935,128.4610259,441.0,318.0,256.0,1076.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
453,37.3852166,128.3913906,242.0,275.0,454.0,311.0,150.0,748.0,171.0,633.0,173.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,
454,37.3340143,128.3903643,242.0,275.0,453.0,311.0,150.0,748.0,633.0,1138.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,
455,37.5631941,128.3127372,518.0,179.0,493.0,244.0,268.0,269.0,425.0,762.0,194.0,798.0,517.0,,,,,,,,,,,,,,,,,
456,38.1219556,128.3101926,67.0,470.0,983.0,984.0,,,,,,,,,,,,,,,,,,,,,,,,
457,37.3628576,128.4182448,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,698.0,1094.0,944.0,195.0,637.0,632.0,,,,,,,,,,,,
458,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
459,37.4498916,128.1823372,62.0,411.0,480.0,607.0,531.0,569.0,449.0,503.0,505.0,635.0,24.0,41.0,42.0,93.0,94.0,542.0,868.0,,,,,,,,,,,
460,37.6634847,128.203636,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,506.0,148.0,411.0,480.0,394.0,502.0,462.0,131.0,228.0,634.0,374.0,495.0,,,,,,,,,,
462,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,506.0,148.0,411.0,480.0,394.0,502.0,131.0,228.0,461.0,634.0,374.0,495.0,,,,,,,,,,
463,37.9894237,128.116951,686.0,1042.0,783.0,1103.0,951.0,982.0,887.0,251.0,293.0,196.0,5.0,1000.0,16.0,,,,,,,,,,,,,,,
464,37.866666,128.3416211,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
466,37.0060873,128.9653695,753.0,558.0,568.0,102.0,794.0,309.0,299.0,266.0,298.0,520.0,134.0,1124.0,28.0,,,,,,,,,,,,,,,
467,36.0665695,127.3792702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,37.8624543,128.2199006,471.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,
469,38.1681838,128.1786506,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,250.0,1015.0,1156.0,164.0,1147.0,271.0,497.0,499.0,,,,
470,38.1219556,128.3101926,456.0,67.0,983.0,984.0,,,,,,,,,,,,,,,,,,,,,,,,
471,37.8624543,128.2199006,468.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,
472,37.6386536,128.5377634,316.0,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,
473,35.1934074,127.2851201,584.0,585.0,589.0,597.0,1029.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
474,37.1225804,128.9502692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,37.7216909,127.722363,132.0,237.0,252.0,332.0,487.0,602.0,613.0,790.0,629.0,,,,,,,,,,,,,,,,,,,
476,37.2534286,128.726245,163.0,886.0,915.0,125.0,270.0,122.0,128.0,391.0,530.0,756.0,,,,,,,,,,,,,,,,,,
477,37.9220961,128.4038892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,37.6644484,128.4015336,400.0,479.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
479,37.6644484,128.4015336,400.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
480,37.4332607,128.143289,264.0,395.0,506.0,62.0,148.0,411.0,607.0,394.0,502.0,531.0,462.0,131.0,228.0,569.0,459.0,503.0,461.0,505.0,635.0,24.0,41.0,42.0,542.0,634.0,374.0,495.0,,
481,37.3162611,127.8333974,1088.0,841.0,231.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,
482,35.3363846,127.9217038,1128.0,903.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,35.2714721,127.8166414,263.0,420.0,484.0,392.0,532.0,,,,,,,,,,,,,,,,,,,,,,,
484,35.2714721,127.8166414,263.0,420.0,483.0,392.0,532.0,,,,,,,,,,,,,,,,,,,,,,,
485,35.121549,127.3677518,222.0,534.0,616.0,577.0,570.0,,,,,,,,,,,,,,,,,,,,,,,
486,37.3382632,127.9559957,1066.0,1087.0,,,,,,,,,,,,,,,,,,,,,,,,,,
487,37.7120915,127.7440552,132.0,237.0,252.0,332.0,602.0,613.0,790.0,475.0,629.0,,,,,,,,,,,,,,,,,,,
488,36.9635809,127.9320017,917.0,933.0,301.0,968.0,211.0,904.0,703.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,,
489,37.0572925,128.4364592,117.0,151.0,160.0,77.0,83.0,,,,,,,,,,,,,,,,,,,,,,,
490,35.6398854,127.3985765,754.0,260.0,775.0,491.0,860.0,889.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
491,35.6398854,127.3985765,754.0,260.0,775.0,490.0,860.0,889.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
492,37.3675393,128.1159262,401.0,314.0,345.0,506.0,148.0,49.0,394.0,103.0,158.0,502.0,462.0,131.0,228.0,1075.0,461.0,634.0,374.0,495.0,,,,,,,,,,
493,37.5631941,128.3127372,518.0,179.0,244.0,268.0,269.0,425.0,455.0,762.0,194.0,798.0,517.0,,,,,,,,,,,,,,,,,
494,37.7142062,128.1824685,1064.0,582.0,621.0,622.0,974.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
495,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,506.0,148.0,411.0,480.0,394.0,502.0,462.0,131.0,228.0,461.0,634.0,374.0,,,,,,,,,,
496,37.4021616,127.676899,69.0,139.0,317.0,7.0,683.0,758.0,649.0,1080.0,13.0,,,,,,,,,,,,,,,,,,,
497,38.1681838,128.1786506,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,250.0,1015.0,469.0,1156.0,164.0,1147.0,271.0,499.0,,,,
498,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,,,,,
499,38.1922602,128.1994956,390.0,1148.0,555.0,250.0,1015.0,469.0,164.0,1147.0,271.0,497.0,,,,,,,,,,,,,,,,,,
500,35.1849378,127.3547925,533.0,1153.0,274.0,307.0,616.0,217.0,510.0,338.0,565.0,564.0,,,,,,,,,,,,,,,,,,
501,36.0126583,127.8978469,834.0,382.0,787.0,365.0,430.0,431.0,,,,,,,,,,,,,,,,,,,,,,
502,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,506.0,148.0,411.0,480.0,394.0,462.0,131.0,228.0,461.0,634.0,374.0,495.0,,,,,,,,,,
503,37.4615935,128.153439,264.0,395.0,62.0,411.0,480.0,607.0,531.0,569.0,459.0,505.0,635.0,24.0,41.0,42.0,542.0,,,,,,,,,,,,,
504,37.7953885,128.0466435,947.0,257.0,355.0,159.0,248.0,514.0,,,,,,,,,,,,,,,,,,,,,,
505,37.4615935,128.153439,264.0,395.0,62.0,411.0,480.0,607.0,531.0,569.0,459.0,503.0,635.0,24.0,41.0,42.0,542.0,,,,,,,,,,,,,
506,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,148.0,411.0,480.0,394.0,502.0,462.0,131.0,228.0,461.0,634.0,374.0,495.0,,,,,,,,,,
507,36.6679285,128.5584835,675.0,970.0,774.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,
508,37.6118996,128.3758853,194.0,798.0,512.0,378.0,517.0,803.0,325.0,312.0,509.0,,,,,,,,,,,,,,,,,,,
509,37.6361022,128.3700029,508.0,798.0,400.0,479.0,478.0,512.0,378.0,517.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,524.0,553.0,578.0,554.0,,,,,,,,
510,35.2037356,127.3675408,533.0,1153.0,274.0,307.0,500.0,580.0,217.0,338.0,565.0,564.0,,,,,,,,,,,,,,,,,,
511,38.0466608,128.3851271,588.0,583.0,579.0,863.0,601.0,81.0,1137.0,590.0,199.0,513.0,598.0,,,,,,,,,,,,,,,,,
512,37.6361022,128.3700029,508.0,798.0,400.0,479.0,478.0,378.0,517.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,
513,38.0466608,128.3851271,588.0,583.0,579.0,863.0,601.0,81.0,1137.0,590.0,199.0,511.0,598.0,,,,,,,,,,,,,,,,,
514,37.8258631,128.0921497,504.0,257.0,913.0,885.0,948.0,714.0,814.0,946.0,44.0,57.0,58.0,133.0,200.0,1073.0,,,,,,,,,,,,,,
515,35.8167838,127.1984944,450.0,1114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
516,36.3462323,127.9202627,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,37.6037604,128.3210882,518.0,179.0,493.0,244.0,268.0,269.0,425.0,455.0,762.0,194.0,508.0,798.0,512.0,378.0,803.0,325.0,312.0,509.0,,,,,,,,,,
518,37.5631941,128.3127372,179.0,493.0,244.0,268.0,269.0,425.0,455.0,762.0,194.0,798.0,517.0,,,,,,,,,,,,,,,,,
519,37.6814752,127.6318406,987.0,544.0,880.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,
520,37.0060873,128.9653695,753.0,558.0,568.0,102.0,794.0,309.0,466.0,299.0,266.0,298.0,134.0,1124.0,28.0,,,,,,,,,,,,,,,
521,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
522,38.5393784,128.3767215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,35.1223615,126.6091503,379.0,646.0,627.0,,,,,,,,,,,,,,,,,,,,,,,,,
524,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,553.0,578.0,554.0,,,,,,,,,,,,
525,34.7347053,127.0449183,366.0,396.0,427.0,388.0,373.0,303.0,567.0,337.0,,,,,,,,,,,,,,,,,,,,
526,36.4518737,129.4294626,445.0,447.0,354.0,810.0,,,,,,,,,,,,,,,,,,,,,,,,
527,35.3897255,127.829636,777.0,657.0,666.0,914.0,,,,,,,,,,,,,,,,,,,,,,,,
528,35.4412163,127.4091203,916.0,782.0,843.0,956.0,,,,,,,,,,,,,,,,,,,,,,,,
529,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,804.0,88.0,335.0,573.0,,,
530,37.2534286,128.726245,163.0,886.0,915.0,476.0,125.0,270.0,122.0,128.0,391.0,756.0,,,,,,,,,,,,,,,,,,
531,37.4498916,128.1823372,62.0,411.0,480.0,607.0,569.0,459.0,449.0,503.0,505.0,635.0,24.0,41.0,42.0,93.0,94.0,542.0,868.0,,,,,,,,,,,
532,35.2714721,127.8166414,263.0,420.0,484.0,483.0,392.0,,,,,,,,,,,,,,,,,,,,,,,
533,35.1757137,127.3359261,473.0,584.0,585.0,589.0,597.0,1029.0,1030.0,1153.0,307.0,616.0,500.0,217.0,510.0,338.0,,,,,,,,,,,,,,
534,35.121549,127.3677518,222.0,485.0,616.0,577.0,570.0,,,,,,,,,,,,,,,,,,,,,,,
535,35.1378377,128.5161745,397.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,
536,34.9964708,127.0719319,549.0,404.0,405.0,922.0,550.0,540.0,326.0,146.0,538.0,145.0,,,,,,,,,,,,,,,,,,
537,36.2136951,129.0125484,594.0,596.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
538,35.0119675,127.0777038,549.0,404.0,405.0,922.0,536.0,550.0,540.0,,,,,,,,,,,,,,,,,,,,,
539,35.0807573,127.087375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,35.0119675,127.0777038,549.0,404.0,405.0,922.0,536.0,550.0,538.0,,,,,,,,,,,,,,,,,,,,,
541,37.694464,128.2708307,59.0,899.0,273.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,
542,37.4498916,128.1823372,62.0,411.0,480.0,607.0,531.0,569.0,459.0,449.0,503.0,505.0,635.0,24.0,41.0,42.0,93.0,94.0,868.0,,,,,,,,,,,
543,37.1890654,129.0362358,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,37.6814752,127.6318406,987.0,519.0,880.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,
545,36.9002638,128.1552132,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,36.4762887,129.1340697,79.0,210.0,218.0,140.0,174.0,418.0,135.0,591.0,27.0,547.0,101.0,14.0,3.0,,,,,,,,,,,,,,,
547,36.4785066,129.1679121,79.0,210.0,218.0,418.0,135.0,591.0,546.0,101.0,14.0,3.0,,,,,,,,,,,,,,,,,,
548,37.258505,128.8253618,915.0,106.0,277.0,144.0,1056.0,276.0,,,,,,,,,,,,,,,,,,,,,,
549,34.9811271,127.0915996,286.0,1035.0,404.0,405.0,922.0,536.0,550.0,540.0,538.0,,,,,,,,,,,,,,,,,,,
550,34.9964708,127.0719319,549.0,404.0,405.0,922.0,536.0,540.0,326.0,146.0,538.0,145.0,,,,,,,,,,,,,,,,,,
551,36.7659693,127.7038728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
553,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,578.0,554.0,,,,,,,,,,,,
554,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,,,,,,,,,,,,
555,38.1681838,128.1786506,324.0,80.0,82.0,2.0,371.0,599.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,250.0,1015.0,469.0,1156.0,164.0,1147.0,271.0,497.0,499.0,,,,
556,35.1556824,127.2116211,788.0,902.0,1093.0,1097.0,706.0,992.0,957.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,
557,35.7169648,127.1893559,346.0,729.0,859.0,436.0,185.0,1051.0,,,,,,,,,,,,,,,,,,,,,,
558,36.9781712,128.9144704,753.0,568.0,102.0,348.0,1062.0,25.0,690.0,521.0,571.0,926.0,794.0,309.0,466.0,299.0,408.0,266.0,407.0,310.0,298.0,520.0,134.0,1124.0,552.0,61.0,587.0,28.0,721.0,88.0
559,37.3352646,128.6022225,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,35.2344191,127.2867937,473.0,584.0,585.0,589.0,597.0,1029.0,1030.0,561.0,1153.0,,,,,,,,,,,,,,,,,,,
561,35.2344191,127.2867937,473.0,584.0,585.0,589.0,597.0,1029.0,1030.0,560.0,1153.0,,,,,,,,,,,,,,,,,,,
562,35.1556824,127.2116211,788.0,902.0,1093.0,1097.0,706.0,992.0,957.0,556.0,600.0,605.0,,,,,,,,,,,,,,,,,,
563,34.7026119,127.1659258,1012.0,327.0,323.0,283.0,188.0,207.0,282.0,118.0,278.0,340.0,341.0,342.0,162.0,739.0,279.0,353.0,362.0,288.0,232.0,233.0,166.0,322.0,,,,,,
564,35.1998713,127.4104679,274.0,307.0,500.0,217.0,510.0,338.0,566.0,22.0,565.0,,,,,,,,,,,,,,,,,,,
565,35.1998713,127.4104679,274.0,307.0,500.0,217.0,510.0,338.0,566.0,22.0,564.0,,,,,,,,,,,,,,,,,,,
566,35.1986439,127.4529926,22.0,565.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,
567,34.7015684,127.0514942,366.0,396.0,427.0,388.0,373.0,525.0,303.0,337.0,,,,,,,,,,,,,,,,,,,,
568,36.9781712,128.9144704,753.0,558.0,102.0,348.0,1062.0,25.0,690.0,521.0,571.0,926.0,794.0,309.0,466.0,299.0,408.0,266.0,407.0,310.0,298.0,520.0,134.0,1124.0,552.0,61.0,587.0,28.0,721.0,88.0
569,37.4381764,128.2000497,62.0,411.0,480.0,607.0,531.0,459.0,449.0,503.0,505.0,635.0,24.0,41.0,42.0,93.0,94.0,542.0,868.0,,,,,,,,,,,
570,35.121549,127.3677518,222.0,534.0,485.0,616.0,577.0,,,,,,,,,,,,,,,,,,,,,,,
571,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
572,36.6583598,128.8915154,64.0,333.0,170.0,255.0,91.0,1004.0,,,,,,,,,,,,,,,,,,,,,,
573,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,335.0,,,
574,37.245738,129.0698695,292.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,
575,36.4838784,126.7898453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,37.7142062,128.1824685,494.0,1064.0,582.0,621.0,622.0,974.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
577,35.121549,127.3677518,222.0,534.0,485.0,616.0,570.0,,,,,,,,,,,,,,,,,,,,,,,
578,37.6644484,128.4015336,400.0,479.0,478.0,512.0,803.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,554.0,,,,,,,,,,,,
579,38.0466608,128.3851271,588.0,583.0,863.0,601.0,81.0,1137.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
580,35.2513297,127.3842655,1153.0,274.0,510.0,,,,,,,,,,,,,,,,,,,,,,,,,
581,34.9624053,127.5650821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,37.7142062,128.1824685,494.0,1064.0,621.0,622.0,974.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
583,38.0466608,128.3851271,588.0,579.0,863.0,601.0,81.0,1137.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
584,35.1934074,127.2851201,473.0,585.0,589.0,597.0,1029.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
585,35.1934074,127.2851201,473.0,584.0,589.0,597.0,1029.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
586,36.7047911,128.8286576,71.0,882.0,226.0,357.0,669.0,,,,,,,,,,,,,,,,,,,,,,,
587,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
588,38.0466608,128.3851271,583.0,579.0,863.0,601.0,81.0,1137.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
589,35.1934074,127.2851201,473.0,584.0,585.0,597.0,1029.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
590,38.0466608,128.3851271,588.0,583.0,579.0,863.0,601.0,81.0,1137.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
591,36.4785066,129.1679121,79.0,210.0,218.0,418.0,135.0,547.0,546.0,101.0,14.0,3.0,,,,,,,,,,,,,,,,,,
592,36.9225014,128.1364956,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,609.0,610.0,529.0,804.0,88.0,335.0,573.0,,,
594,36.2136951,129.0125484,537.0,596.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
595,36.6966455,128.969731,170.0,255.0,55.0,265.0,619.0,673.0,,,,,,,,,,,,,,,,,,,,,,
596,36.2136951,129.0125484,537.0,594.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
