Latitude,Longitude,축종,발생두수,ID,nearby_1,nearby_2,nearby_3,nearby_4,nearby_5,nearby_6,nearby_7,nearby_8,nearby_9,nearby_10,nearby_11,nearby_12,nearby_13,nearby_14,nearby_15,nearby_16,nearby_17,nearby_18,nearby_19,nearby_20,nearby_21,nearby_22,nearby_23,nearby_24,nearby_25,nearby_26,nearby_27,nearby_28,nearby_29,nearby_30,nearby_31,nearby_32,nearby_33,nearby_34,nearby_35,nearby_36,nearby_37,nearby_38,nearby_39,nearby_40,nearby_41,nearby_42,nearby_43,nearby_44,nearby_45,nearby_46,nearby_47,nearby_48,nearby_49,nearby_50,nearby_51,nearby_52,nearby_53,nearby_54,nearby_55,nearby_56,nearby_57,nearby_58,nearby_59,nearby_60,nearby_61,nearby_62,nearby_63,nearby_64,nearby_65,nearby_66,nearby_67,nearby_68,nearby_69,nearby_70,nearby_71,nearby_72,nearby_73,nearby_74,nearby_75,nearby_76,nearby_77,nearby_78,nearby_79,nearby_80,nearby_81,nearby_82,nearby_83,nearby_84,nearby_85,nearby_86,nearby_87,nearby_88,nearby_89,nearby_90,nearby_91,nearby_92,nearby_93,nearby_94,nearby_95,nearby_96
38.0466608,128.3851271,벌-재래종,1,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1934074,127.2851201,벌-재래종,2,7855,2819.0,5407.0,4736.0,5674.0,1260.0,7855.0,1992.0,772.0,1519.0,2454.0,3911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1934074,127.2851201,벌-재래종,4,7855,2819.0,5407.0,4736.0,5674.0,1260.0,7855.0,1992.0,772.0,1519.0,2454.0,3911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7047911,128.8286576,벌-재래종,4,3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.9786453,128.85124,벌-재래종,1,1705,1705.0,5004.0,6942.0,7598.0,2165.0,942.0,5834.0,8075.0,6944.0,6945.0,944.0,8076.0,7601.0,4136.0,4141.0,606.0,8078.0,6467.0,2168.0,1712.0,1711.0,3486.0,951.0,2170.0,6470.0,5841.0,2563.0,6469.0,1375.0,5836.0,5011.0,5015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0466608,128.3851271,벌-재래종,4,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1934074,127.2851201,벌-재래종,3,7855,2819.0,5407.0,4736.0,5674.0,1260.0,7855.0,1992.0,772.0,1519.0,2454.0,3911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0466608,128.3851271,벌-재래종,2,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.4785066,129.1679121,벌-재래종,50,2536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.9225014,128.1364956,벌-재래종,19,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.017043,128.8162766,벌-재래종,1,951,4135.0,1705.0,3006.0,5004.0,6942.0,7598.0,2165.0,5834.0,8075.0,6945.0,944.0,4141.0,606.0,8078.0,2168.0,1713.0,1712.0,1711.0,3486.0,951.0,2170.0,4150.0,6470.0,5841.0,2563.0,6469.0,1375.0,5836.0,5011.0,5015.0,5030.0,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.2136951,129.0125484,벌-재래종,1,5774,8814.0,8440.0,7994.0,4896.0,1635.0,5774.0,4054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.6966455,128.969731,벌-재래종,5,8855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.2136951,129.0125484,벌-재래종,1,5774,8814.0,8440.0,7994.0,4896.0,1635.0,5774.0,4054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1934074,127.2851201,벌-재래종,15,7855,2819.0,5407.0,4736.0,5674.0,1260.0,7855.0,1992.0,772.0,1519.0,2454.0,3911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0466608,128.3851271,벌-재래종,2,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.1453645,128.1335981,벌-재래종,1,730,729.0,730.0,4447.0,2748.0,2749.0,3163.0,1922.0,7227.0,2345.0,8624.0,4446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1556824,127.2116211,벌-재래종,1,6725,2819.0,66.0,4558.0,6725.0,771.0,7847.0,8735.0,8350.0,5398.0,2817.0,1515.0,1260.0,556.0,3298.0,2450.0,5670.0,772.0,1257.0,3909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0466608,128.3851271,벌-재래종,1,7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7120915,127.7440552,벌-재래종,6,4340,4340.0,6623.0,7130.0,8554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0317078,127.5730566,벌-재래종,7,7452,7452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4797722,127.698092,벌-재래종,5,6742,4765.0,6277.0,5423.0,5690.0,3318.0,792.0,8589.0,2014.0,2847.0,2476.0,90.0,1540.0,565.0,6742.0,7880.0,7472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1556824,127.2116211,벌-재래종,2,6725,2819.0,66.0,4558.0,6725.0,771.0,7847.0,8735.0,8350.0,5398.0,2817.0,1515.0,1260.0,556.0,3298.0,2450.0,5670.0,772.0,1257.0,3909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.6078802,127.7290553,벌-재래종,1,5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.4498916,128.1823372,벌-재래종,1,6584,7065.0,7072.0,7283.0,5177.0,7073.0,6584.0,7282.0,7674.0,5175.0,1795.0,3096.0,5584.0,6578.0,654.0,5172.0,7061.0,1804.0,4278.0,5180.0,5181.0,7677.0,657.0,2373.0,4271.0,1801.0,4275.0,7071.0,4274.0,3608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0795439,126.5604999,벌-재래종,12,6245,6245.0,8346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.017043,128.8162766,벌-재래종,3,951,4135.0,1705.0,3006.0,5004.0,6942.0,7598.0,2165.0,5834.0,8075.0,6945.0,944.0,4141.0,606.0,8078.0,2168.0,1713.0,1712.0,1711.0,3486.0,951.0,2170.0,4150.0,6470.0,5841.0,2563.0,6469.0,1375.0,5836.0,5011.0,5015.0,5030.0,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.017043,128.8162766,벌-재래종,8,951,4135.0,1705.0,3006.0,5004.0,6942.0,7598.0,2165.0,5834.0,8075.0,6945.0,944.0,4141.0,606.0,8078.0,2168.0,1713.0,1712.0,1711.0,3486.0,951.0,2170.0,4150.0,6470.0,5841.0,2563.0,6469.0,1375.0,5836.0,5011.0,5015.0,5030.0,973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.704929,127.8953907,벌-재래종,5,3659,3659.0,5244.0,681.0,1840.0,7136.0,397.0,3138.0,1844.0,682.0,4351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.6634847,128.203636,벌-재래종,4,1836,1831.0,5230.0,1836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7120915,127.7440552,벌-재래종,21,4340,4340.0,6623.0,7130.0,8554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4797722,127.698092,벌-재래종,5,6742,4765.0,6277.0,5423.0,5690.0,3318.0,792.0,8589.0,2014.0,2847.0,2476.0,90.0,1540.0,565.0,6742.0,7880.0,7472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.9405735,127.855825,벌-재래종,5,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1474739,127.3627599,벌-재래종,18,65,6250.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.6078802,127.7290553,벌-재래종,2,5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.2082712,129.2480702,벌-재래종,6,8872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.6966455,128.969731,벌-재래종,4,8855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.6078802,127.7290553,벌-재래종,7,5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7142062,128.1824685,벌-재래종,9,1836,1831.0,5230.0,1836.0,1847.0,7287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7142062,128.1824685,벌-재래종,2,1836,1831.0,5230.0,1836.0,1847.0,7287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7267059,126.9116461,벌-재래종,8,5246,4350.0,3139.0,6071.0,7139.0,5246.0,1843.0,6629.0,8558.0,6072.0,7707.0,3664.0,7143.0,7138.0,2690.0,4349.0,5253.0,5614.0,396.0,1841.0,8559.0,4354.0,6070.0,6074.0,683.0,8228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.9992997,126.6187141,벌-재래종,1,1505,4552.0,4554.0,3291.0,7835.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0887865,126.5205687,벌-재래종,3,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0887865,126.5205687,벌-재래종,2,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0988227,126.6579998,벌-재래종,1,6246,6245.0,8346.0,6243.0,4731.0,4557.0,8732.0,6249.0,7845.0,6248.0,8348.0,7454.0,6246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0887865,126.5205687,벌-재래종,1,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7216909,127.722363,벌-재래종,5,4340,4340.0,6623.0,7130.0,8554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7142062,128.1824685,벌-재래종,4,1836,1831.0,5230.0,1836.0,1847.0,7287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.3619937,128.3598571,벌-재래종,3,6574,5975.0,8171.0,1785.0,649.0,7048.0,4258.0,3094.0,2631.0,1080.0,1088.0,2260.0,8599.0,4266.0,5168.0,5978.0,6575.0,7059.0,8181.0,8530.0,7670.0,4263.0,1790.0,7057.0,3598.0,6574.0,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.3728454,128.4052788,벌-재래종,4,6574,3598.0,6574.0,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.3619937,128.3598571,벌-재래종,9,6574,5975.0,8171.0,1785.0,649.0,7048.0,4258.0,3094.0,2631.0,1080.0,1088.0,2260.0,8599.0,4266.0,5168.0,5978.0,6575.0,7059.0,8181.0,8530.0,7670.0,4263.0,1790.0,7057.0,3598.0,6574.0,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.4048732,128.1453026,벌-재래종,1,6584,7065.0,7072.0,6584.0,7282.0,7674.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.4615935,128.153439,벌-재래종,1,6584,7072.0,7073.0,6584.0,1804.0,4278.0,5180.0,5181.0,7677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7806849,127.2953255,벌-재래종,2,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.3728454,128.4052788,벌-재래종,8,6574,3598.0,6574.0,7671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7806849,127.2953255,벌-재래종,3,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.2945638,129.0464878,벌-재래종,1,7544,883.0,8440.0,6397.0,7994.0,189.0,4896.0,6871.0,1635.0,5774.0,3404.0,7544.0,2928.0,4054.0,1335.0,2522.0,2108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.2343442,128.8318904,벌-재래종,5,7859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7370004,127.4190182,벌-재래종,1,5236,7126.0,3649.0,4335.0,1834.0,5233.0,8221.0,388.0,1146.0,6056.0,8222.0,6618.0,391.0,679.0,1148.0,3132.0,5611.0,6059.0,5236.0,7131.0,3655.0,4339.0,6622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1957011,128.4999975,벌-재래종,1,8737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4797722,127.698092,벌-재래종,4,6742,4765.0,6277.0,5423.0,5690.0,3318.0,792.0,8589.0,2014.0,2847.0,2476.0,90.0,1540.0,565.0,6742.0,7880.0,7472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.61436,127.2851097,벌-재래종,8,100,6287.0,2024.0,7892.0,8376.0,6751.0,4774.0,7477.0,100.0,3221.0,7388.0,2855.0,7244.0,3327.0,5698.0,3946.0,2477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.9128619,126.6420286,벌-재래종,1,7444,7444.0,8334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.1268935,126.569878,벌-재래종,1,6245,6245.0,8346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0953283,127.1832377,벌-재래종,3,6474,264.0,3020.0,2370.0,5031.0,4151.0,967.0,8090.0,6474.0,1380.0,7606.0,5852.0,8493.0,5530.0,2566.0,6951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7307329,127.1373616,벌-재래종,2,6633,3176.0,1147.0,1835.0,7285.0,7127.0,4336.0,3129.0,3651.0,6066.0,5242.0,6633.0,1846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.4021616,127.676899,벌-재래종,12,8182,1089.0,8531.0,6577.0,5171.0,4267.0,5986.0,1793.0,8182.0,7070.0,2261.0,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.6023284,127.4256431,벌-재래종,1,6190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.8320043,127.7337388,벌-재래종,11,4115,1362.0,6448.0,927.0,8054.0,3466.0,8936.0,2986.0,6918.0,8470.0,5519.0,6452.0,4115.0,2150.0,5819.0,2151.0,1684.0,2554.0,4980.0,5517.0,233.0,2552.0,3465.0,236.0,5817.0,2983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.689657,128.064647,벌-재래종,2,594,1355.0,4947.0,1671.0,594.0,5507.0,7267.0,2137.0,8853.0,2542.0,2363.0,4091.0,518.0,916.0,4601.0,6903.0,223.0,2962.0,5801.0,8464.0,8909.0,6432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.4545419,126.3563016,벌-재래종,2,8276,547.0,6165.0,8274.0,7357.0,6170.0,8277.0,6166.0,5346.0,3199.0,8276.0,3767.0,3196.0,8280.0,4482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.8560252,127.8469846,벌-재래종,31,706,5283.0,8570.0,6098.0,2703.0,1872.0,706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.949804,126.8874703,벌-재래종,2,5296,5296.0,8243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.6016867,127.1755408,벌-재래종,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4151198,127.7807653,벌-재래종,8,2475,2475.0,4764.0,8366.0,1539.0,2846.0,7879.0,6741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.5749948,127.3247378,벌-재래종,68,100,6287.0,2024.0,7892.0,8376.0,6751.0,4774.0,7477.0,100.0,3221.0,7388.0,2855.0,7244.0,3327.0,5698.0,3946.0,2477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.2406252,126.746821,벌-재래종,8,4563,5414.0,6730.0,7464.0,6264.0,4563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.3616331,128.7962705,벌-재래종,2,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.5319136,129.0996014,벌-재래종,36,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.7555413,127.0893369,벌-재래종,7,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.8703189,127.2653376,벌-재래종,110,2051,2051.0,2890.0,3344.0,3988.0,4817.0,5730.0,7930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.302315,126.9461278,벌-재래종,1,562,6734.0,7243.0,5419.0,8365.0,3929.0,7465.0,562.0,4754.0,4571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.4016276,128.8287914,벌-재래종,3,7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.4151198,127.7807653,벌-재래종,3,2475,2475.0,4764.0,8366.0,1539.0,2846.0,7879.0,6741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.3064679,126.4426404,벌-재래종,5,3754,2380.0,3742.0,3785.0,4466.0,8266.0,2381.0,3743.0,3749.0,4611.0,8633.0,3754.0,4616.0,7748.0,8640.0,3755.0,4617.0,3186.0,3788.0,8641.0,540.0,4470.0,7747.0,8639.0,8638.0,2383.0,7749.0,7746.0,4615.0,3747.0,7741.0,3753.0,4472.0,8635.0,7742.0,7745.0,8632.0,8631.0,8630.0,4613.0,8637.0,4614.0,3748.0,8271.0,3227.0,3751.0,3228.0,3790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.7652984,126.7859757,벌-재래종,7,404,6646.0,7158.0,4371.0,5270.0,405.0,7160.0,5269.0,7714.0,5271.0,8564.0,4372.0,1163.0,4374.0,3675.0,3676.0,7715.0,404.0,4373.0,3677.0,7162.0,3678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.7047911,128.8286576,벌-재래종,3,3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
